titles,details,prices,links
Audi A3 2.0 TDI*LIMOUSINE*AMBITION*NAVI*XENON*PDC*TÜV,Unfallfrei • EZ 11/2013 • 283.900 km • 110 kW (150 PS) • Diesel,9.550 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Volkswagen Golf VII Sportsvan 1.6 Standheiz Kamera Navi Shz,Unfallfrei • EZ 01/2015 • 163.660 km • 81 kW (110 PS) • Diesel,9.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
BMW Baureihe 1 Lim. 5-trg. 116i M Sport,EZ 01/2016 • 167.000 km • 80 kW (109 PS) • Benzin,9.560 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Audi A4 Avant Attraction Euro6 2Hand Klima El Fenster,EZ 10/2013 • 156.000 km • 165 kW (224 PS) • Benzin,9.599 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Volkswagen Golf VII Variant GTD BMT,Unfallfrei • EZ 10/2015 • 251.000 km • 135 kW (184 PS) • Diesel,9.599 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Ford 2.0 TDCI Econotic Business Class Navi PDC,Unfallfrei • EZ 01/2018 • 185.238 km • 110 kW (150 PS) • Diesel,"9.559 €
21% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Audi A3 2.0 TDI*LIMOUSINE*AMBITION*NAVI*XENON*PDC*TÜV,Unfallfrei • EZ 11/2013 • 283.900 km • 110 kW (150 PS) • Diesel,9.550 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Audi A3 Sportback |Navigation|Xenon|Navi,Unfallfrei • EZ 01/2014 • 168.000 km • 90 kW (122 PS) • Benzin,9.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Volkswagen Passat Variant 2.0 TDI Highline*Navi*AHK*,Unfallfrei • EZ 05/2013 • 165.600 km • 130 kW (177 PS) • Diesel,9.550 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Opel Mokka X 1.4 Turbo Innovation | LEDER | PANODAK|,EZ 08/2017 • 165.578 km • 104 kW (141 PS) • Benzin,9.592 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Audi A5 Sportback S line 2.0 *Kette Neu*Tüv 10/25,Unfallfrei • EZ 03/2011 • 151.500 km • 155 kW (211 PS) • Benzin,9.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Ford C-Max 1.5 TDCi Aut Titanium KAM|AHK|TWA|Winterp.,EZ 12/2017 • 173.375 km • 88 kW (120 PS) • Diesel,9.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Skoda Yeti 1.4 TSI DSG L&K*Pano*Memory*STHZ*DAB*LTHR*,Unfallfrei • EZ 10/2014 • 160.000 km • 90 kW (122 PS) • Benzin,"9.580 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Ford Mondeo Turnier Trend~Navi~PDC~Xenon~Klimaaut.~,Unfallfrei • EZ 03/2015 • 158.000 km • 85 kW (116 PS) • Diesel,9.599 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Ford EcoSport 1.0T EcoBoost ST-Line Navi 1/2 Sport-L,Unfallfrei • EZ 07/2019 • 177.345 km • 73 kW (99 PS) • Benzin,"9.559 €
21% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
"Mercedes-Benz C 200 CGI T Avantg.Alu,Klima,Navi,Xenon,PDC,Shz",EZ 05/2010 • 164.000 km • 135 kW (184 PS) • Benzin,9.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
"Audi A1 1,4tdi ultra top gepflegt",EZ 09/2015 • 150.000 km • 66 kW (90 PS) • Diesel,9.580 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Opel Astra ST 1.5 D Business Ed. AHK Navi LED DAB,EZ 02/2021 • 171.290 km • 90 kW (122 PS) • Diesel,"9.580 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Volvo V40 Momentum -LED-NAVI-,EZ 02/2019 • 177.398 km • 88 kW (120 PS) • Diesel,"9.559 €
21% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
BMW 2er 218i Active Tourer Sport Line*AHK,Unfallfrei • EZ 02/2015 • 155.801 km • 100 kW (136 PS) • Benzin,9.570 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
MINI COOPER Countryman Cooper D All4 Aut. Navi Leder,Unfallfrei • EZ 05/2012 • 150.637 km • 82 kW (111 PS) • Diesel,9.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Mercedes-Benz Sprinter II Kasten 313 CDI+ kurz+Hochdach+AHK+++,Unfallfrei • EZ 03/2013 • 197.354 km • 95 kW (129 PS) • Diesel,9.550 €,https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
Opel Astra K Sports Tourer 1.5 D Edition*Navi*SHZ*LED,Unfallfrei • EZ 07/2021 • 178.500 km • 90 kW (122 PS) • Diesel,"9.570 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=345117125&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9550%3A9599&ref=srp&refId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&s=Car&sb=rel&searchId=b64d6613-cd44-5145-ab26-f0c9f4ff6844&vc=Car
