titles,details,prices,links
Ford Transit Connect Kasten Trend,Unfallfrei • EZ 07/2019 • 191.300 km • 74 kW (101 PS) • Diesel,"7.550 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=407125757&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7550%3A7599&ref=srp&refId=bb4e3c1e-055a-1369-3985-96618b32f64a&s=Car&sb=rel&searchId=bb4e3c1e-055a-1369-3985-96618b32f64a&vc=Car
Volkswagen Golf Variant Lounge Tüv 05-2025,Unfallfrei • EZ 09/2015 • 174.600 km • 81 kW (110 PS) • Diesel,7.550 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407125757&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7550%3A7599&ref=srp&refId=bb4e3c1e-055a-1369-3985-96618b32f64a&s=Car&sb=rel&searchId=bb4e3c1e-055a-1369-3985-96618b32f64a&vc=Car
Volkswagen Golf VII Lim. /Navi/App/LED/Klima/Allwetterreife,Unfallfrei • EZ 08/2017 • 180.000 km • 63 kW (86 PS) • Benzin,7.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407125757&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7550%3A7599&ref=srp&refId=bb4e3c1e-055a-1369-3985-96618b32f64a&s=Car&sb=rel&searchId=bb4e3c1e-055a-1369-3985-96618b32f64a&vc=Car
Volkswagen Golf 7 1.4*2. HAND*PDC*SCHECKHEFT,EZ 04/2013 • 157.000 km • 90 kW (122 PS) • Benzin,7.588 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407125757&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7550%3A7599&ref=srp&refId=bb4e3c1e-055a-1369-3985-96618b32f64a&s=Car&sb=rel&searchId=bb4e3c1e-055a-1369-3985-96618b32f64a&vc=Car
Volkswagen T5 Transporter Kasten-Kombi Kasten,Unfallfrei • EZ 03/2015 • 284.000 km • 84 kW (114 PS) • Diesel,"7.590 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=407125757&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7550%3A7599&ref=srp&refId=bb4e3c1e-055a-1369-3985-96618b32f64a&s=Car&sb=rel&searchId=bb4e3c1e-055a-1369-3985-96618b32f64a&vc=Car
"Ford Grand C-Max 2,0TDCi 120kW Titanium Titanium",Unfallfrei • EZ 07/2014 • 195.000 km • 120 kW (163 PS) • Diesel,7.595 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407125757&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7550%3A7599&ref=srp&refId=bb4e3c1e-055a-1369-3985-96618b32f64a&s=Car&sb=rel&searchId=bb4e3c1e-055a-1369-3985-96618b32f64a&vc=Car
"Toyota Yaris 1,5-l-VVT-i Hybrid -",EZ 06/2012 • 158.477 km • 74 kW (101 PS) • Benzin,7.599 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407125757&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7550%3A7599&ref=srp&refId=bb4e3c1e-055a-1369-3985-96618b32f64a&s=Car&sb=rel&searchId=bb4e3c1e-055a-1369-3985-96618b32f64a&vc=Car
Audi A3 Sportback 1.4 TFSI Attraction KLIMA*PDC*AHK*,Unfallfrei • EZ 06/2011 • 156.591 km • 92 kW (125 PS) • Benzin,7.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407125757&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7550%3A7599&ref=srp&refId=bb4e3c1e-055a-1369-3985-96618b32f64a&s=Car&sb=rel&searchId=bb4e3c1e-055a-1369-3985-96618b32f64a&vc=Car
Ford Transit Courier 1.5 TDCi 1-Hand und MWST,Unfallfrei • EZ 10/2017 • 154.480 km • 70 kW (95 PS) • Diesel,"7.599 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=407125757&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7550%3A7599&ref=srp&refId=bb4e3c1e-055a-1369-3985-96618b32f64a&s=Car&sb=rel&searchId=bb4e3c1e-055a-1369-3985-96618b32f64a&vc=Car
Opel Crossland (X)/Klima/Kamera/PDC/Euro 6,EZ 11/2018 • 162.000 km • 81 kW (110 PS) • Benzin,7.550 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407125757&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7550%3A7599&ref=srp&refId=bb4e3c1e-055a-1369-3985-96618b32f64a&s=Car&sb=rel&searchId=bb4e3c1e-055a-1369-3985-96618b32f64a&vc=Car
