titles,details,prices,links
Volkswagen Polo 1.2 Trendline,EZ 06/2011 • 152.000 km • 51 kW (69 PS) • Benzin,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
Mercedes-Benz A 160 A -Klasse *HU NEU*,EZ 04/2011 • 150.000 km • 70 kW (95 PS) • Benzin,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
"Ford Transit Connect Kasten 1,8 City Light",EZ 10/2013 • 151.000 km • 55 kW (75 PS) • Diesel,"4.500 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
"Ford Mondeo 2,2TDCi DPF Turnier Titanium",EZ 07/2010 • 193.112 km • 129 kW (175 PS) • Diesel,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
Ford Focus BJ 2011 (125PS),Reparierter Unfallschaden • EZ 12/2011 • 170.000 km • 92 kW (125 PS) • Benzin,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
Volkswagen Polo 1.6 TDI 66kW Comfortline Comfortline,Unfallfrei • EZ 05/2010 • 245.000 km • 66 kW (90 PS) • Diesel,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
"Ford Focus 1,0 EcoB. 92kW mit Austauschmotor gepflegt",Unfallfrei • EZ 11/2013 • 152.000 km • 92 kW (125 PS) • Benzin,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
Audi A3 1.4 TFSI Ambiente Ambiente,Reparierter Unfallschaden • EZ 09/2010 • 152.600 km • 92 kW (125 PS) • Benzin,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
Volkswagen Polo 1.4 63kW Comfortline Klima,EZ 09/2011 • 163.475 km • 63 kW (86 PS) • Benzin,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
Mercedes-Benz A 160 A -Klasse A 160** AVANTGARDE**,Unfallfrei • EZ 11/2010 • 160.000 km • 70 kW (95 PS) • Benzin,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
Volkswagen Golf Plus VI Style,Unfallfrei • EZ 03/2012 • 184.918 km • 63 kW (86 PS) • Benzin,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
Nissan Micra Acenta,Unfallfrei • EZ 03/2014 • 158.000 km • 59 kW (80 PS) • Benzin,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
Hyundai i10 FIFA World Cup Edition-Klima-Sitzheizung,EZ 02/2015 • 164.000 km • 49 kW (67 PS) • Benzin,4.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403855409&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4500%3A4549&ref=srp&refId=52fa17d7-4ba5-c80e-5e31-c0845974410e&s=Car&sb=rel&searchId=52fa17d7-4ba5-c80e-5e31-c0845974410e&vc=Car
