titles,details,prices,links
Volkswagen Polo V R-line Comfortline BMT/Start-Stopp,EZ 02/2016 • 150.000 km • 44 kW (60 PS) • Benzin,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Volkswagen Caddy 2.0 TDI Kasten 1 Hand MwSt,Unfallfrei • EZ 05/2016 • 172.000 km • 55 kW (75 PS) • Diesel,"8.100 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Seat Ibiza Style 1.Hand Navi 8xAlufelgen Sitzheizung,Unfallfrei • EZ 12/2017 • 158.400 km • 85 kW (116 PS) • Benzin,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Volkswagen Golf 1.6 TDI BMT Trendline PDC PLA BC >TOP ZUST<,Unfallfrei • EZ 06/2013 • 198.200 km • 77 kW (105 PS) • Diesel,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Volkswagen Passat Variant1.4 TSI BlueMotion*Navigation*Xeno,Unfallfrei • EZ 01/2015 • 160.556 km • 90 kW (122 PS) • Benzin,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Ford Fiesta ***6699**NETTO**2020**TITANIUM 1.5 TDCi T,EZ 06/2020 • 180.996 km • 65 kW (88 PS) • Diesel,"8.106 €
21% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
"Volkswagen Golf 7, 1.2 TSI 63kW BMT Comfortline neu TÜV",Reparierter Unfallschaden • EZ 11/2012 • 158.000 km • 63 kW (86 PS) • Benzin,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Volkswagen Golf 1.4 TSI BMT Comfortline Comfortline,Unfallfrei • EZ 02/2013 • 166.000 km • 104 kW (141 PS) • Benzin,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Volkswagen VW Golf 7 VII Comfortline 1.2 TSI 105 PS S...,EZ 05/2013 • 171.035 km • 77 kW (105 PS) • Benzin,8.149 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Opel Crossland X 1.2 INNOVATION 2018,EZ 10/2018 • 153.000 km • 96 kW (131 PS) • Benzin,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
BMW 118d -,Unfallfrei • EZ 10/2013 • 160.000 km • 105 kW (143 PS) • Diesel,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Peugeot 5008 1.2 Active PureTech 130 Stop&Start Active,Unfallfrei • EZ 03/2016 • 156.000 km • 96 kW (131 PS) • Benzin,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Volkswagen Tiguan 1.4 TSI BlueMotion Technology Team Te...,Unfallfrei • EZ 10/2010 • 151.400 km • 110 kW (150 PS) • Benzin,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Ford Transit Connect Kombi lang Trend,Unfallfrei • EZ 02/2018 • 216.456 km • 74 kW (101 PS) • Diesel,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Mercedes-Benz C 250 CGI BlueEFFICIENCY Autom. -,Unfallfrei • EZ 04/2010 • 151.600 km • 150 kW (204 PS) • Benzin,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Volkswagen Vw Golf VII Variant Automatik Getriebe,EZ 09/2013 • 193.000 km • 77 kW (105 PS) • Benzin,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Volkswagen Golf 2.0 GTD Serviceheft-Zahnriemen neu-19 Zoll,Unfallfrei • EZ 06/2012 • 243.000 km • 125 kW (170 PS) • Diesel,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
Mercedes-Benz Mercedes C250 CGI,EZ 02/2010 • 151.500 km • 150 kW (204 PS) • Benzin,8.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405185755&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8100%3A8149&ref=srp&refId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&s=Car&sb=rel&searchId=0ed3eb60-1bb4-eddd-f59b-bd49e9df9c95&vc=Car
