titles,details,prices,links
Volkswagen Polo V Fresh KLIMA,Unfallfrei • EZ 11/2014 • 219.000 km • 66 kW (90 PS) • Benzin,5.080 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
Volkswagen Golf 1.4 TSI 90kW Comfortline Variant Comfor...,EZ 09/2012 • 182.000 km • 90 kW (122 PS) • Benzin,5.099 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
Opel Adam Black Link 1.4 ecoFLEX Start/Stop 64kW,Unfallfrei • EZ 07/2014 • 163.300 km • 64 kW (87 PS) • Benzin,5.099 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
Dacia Sandero 1.2 16V 75 Celebration,Unfallfrei • EZ 01/2016 • 175.000 km • 55 kW (75 PS) • Benzin,5.090 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
Ford Focus Turnier Titanium,Unfallfrei • EZ 03/2012 • 151.000 km • 92 kW (125 PS) • Benzin,5.099 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
BMW 116i TüV NEU,EZ 05/2011 • 173.300 km • 90 kW (122 PS) • Benzin,5.090 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
"Volkswagen VW Beetle, Baujahr 2012",EZ 04/2012 • 193.000 km • 77 kW (105 PS) • Benzin,5.050 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
Volkswagen VW Polo 6r 1.2 105PS,EZ 03/2012 • 196.000 km • 77 kW (105 PS) • Benzin,5.050 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
Volkswagen Polo 6R - Top Zustand - Langstreckenfahrze...,EZ 12/2011 • 196.000 km • 63 kW (86 PS) • Benzin,5.099 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
Skoda Octavia 1.4 TSI TÜV NEU,EZ 04/2012 • 170.300 km • 90 kW (122 PS) • Benzin,5.099 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
Dacia Duster Duster 1.5 dci Laureate 4x2 110cv e,Unfallfrei • EZ 09/2010 • 166.025 km • 79 kW (107 PS) • Diesel,5.090 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
Chevrolet Orlando 2.0 neu tüv,EZ 07/2012 • 189.540 km • 120 kW (163 PS) • Diesel,5.090 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
Seat ibiza 1.2 TOP ZUSTAND (Tausch möglich),EZ 09/2012 • 199.000 km • 77 kW (105 PS) • Benzin,5.099 €,https://suchen.mobile.de/fahrzeuge/details.html?id=391394637&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5050%3A5099&ref=srp&refId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&s=Car&sb=rel&searchId=1edaa5b2-a42d-60f8-1b2b-76b609671e7f&vc=Car
