titles,details,prices,links
Ford Transit Kombi FT 300 K Trend 9 Sitzer,Unfallfrei • EZ 01/2013 • 199.522 km • 74 kW (101 PS) • Diesel,7.950 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf VII Variant BMT/Start-Stopp*LED*NAVI*PDC***,Unfallfrei • EZ 05/2017 • 150.000 km • 81 kW (110 PS) • Benzin,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf VII Lim. Comfortline BMT,EZ 05/2013 • 151.109 km • 63 kW (86 PS) • Benzin,7.980 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf Plus VI Life| Steuerkette ersetzt|AHK|SHZ|,EZ 08/2013 • 153.500 km • 90 kW (122 PS) • Benzin,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf VI Cabriolet Exclusive BMT 2.Hand,Unfallfrei • EZ 03/2012 • 183.000 km • 103 kW (140 PS) • Diesel,"7.999 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Mercedes-Benz E 300 E -Klasse T-Modell E 300 CDI BlueEfficienc,Unfallfrei • EZ 05/2010 • 194.000 km • 150 kW (204 PS) • Diesel,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Fiat Ducato Kasten 30 130 L2H1 RS: 3450 mm,Unfallfrei • EZ 08/2016 • 194.845 km • 96 kW (131 PS) • Diesel,"7.990 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
"Volkswagen Golf VII Lim. Aus1.Hand,Klima,Servo,tüv-au neu",EZ 07/2014 • 158.900 km • 77 kW (105 PS) • Benzin,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
"Volkswagen Golf VII Lim. Comfortline BMT, NAVI, SITZHEIZUNG",EZ 09/2014 • 156.000 km • 81 kW (110 PS) • Diesel,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Passat CC 1.4 TSI,EZ 07/2014 • 150.244 km • 118 kW (160 PS) • Benzin,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
BMW 118 Baureihe 1 Lim. 118i*AUT*NAVIGATION*EXPORT,EZ 06/2016 • 157.150 km • 100 kW (136 PS) • Benzin,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf VII Lim. Trendline BMT/Start-Stopp,Unfallfrei • EZ 08/2017 • 172.713 km • 81 kW (110 PS) • Benzin,7.990 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf VII 1.2 TSI BMT Comfortline*2.HAND,EZ 07/2014 • 160.500 km • 77 kW (105 PS) • Benzin,7.990 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf VII Lim. Cup BMT/1.Hand/Klima/,Unfallfrei • EZ 05/2014 • 160.000 km • 63 kW (86 PS) • Benzin,7.990 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Polo VI Trendline*Klima*TÜV*Sitzheizung*1.Hand,Unfallfrei • EZ 02/2018 • 165.000 km • 48 kW (65 PS) • Benzin,7.990 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf VII Lim. Comfortline BMT,Unfallfrei • EZ 11/2012 • 179.500 km • 77 kW (105 PS) • Diesel,7.950 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Polo V CrossPolo BMT/Start-Stopp,Unfallfrei • EZ 12/2015 • 159.000 km • 66 kW (90 PS) • Benzin,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
BMW 116 Baureihe 1 Lim. 5-trg. 116i*TÜV-NEU*,Unfallfrei • EZ 12/2014 • 155.000 km • 100 kW (136 PS) • Benzin,7.990 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf 7 1.2 TSI BMT TRENDLINE 5-trg. *HU-NEU*,EZ 12/2013 • 159.700 km • 63 kW (86 PS) • Benzin,7.990 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
"Volkswagen Polo V 1.2 TSI DSG Highline 90PS,Panodach, AHK,",EZ 07/2014 • 162.850 km • 66 kW (90 PS) • Benzin,7.990 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf VII Lim. Cup /2 Zonen Klima,EZ 07/2014 • 164.000 km • 103 kW (140 PS) • Benzin,7.990 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf 1.4 TSI VII Lim. Comfortline*Navi-SHZ-AHK*,EZ 09/2013 • 170.000 km • 103 kW (140 PS) • Benzin,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf VII Lim mit Alufelgen und 1 Jahr Garantie,Unfallfrei • EZ 06/2013 • 158.317 km • 63 kW (86 PS) • Benzin,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
Volkswagen Golf VI Variant Match,EZ 10/2012 • 155.279 km • 77 kW (105 PS) • Benzin,7.980 €,https://suchen.mobile.de/fahrzeuge/details.html?id=396737690&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&ref=srp&refId=c3f859f3-ddb5-1faf-150c-2f61323873f7&s=Car&sb=rel&searchId=c3f859f3-ddb5-1faf-150c-2f61323873f7&vc=Car
"Mercedes-Benz Citan Kasten 109 CDI extralang,KLIMA,8 FACH BER.",EZ 11/2018 • 161.900 km • 66 kW (90 PS) • Diesel,7.990 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405641770&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&pageNumber=2&ref=srp&refId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&s=Car&sb=rel&searchId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&vc=Car
Volkswagen Golf VI Variant Trendline AUTOM -,Unfallfrei • EZ 01/2014 • 157.000 km • 77 kW (105 PS) • Diesel,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405641770&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&pageNumber=2&ref=srp&refId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&s=Car&sb=rel&searchId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&vc=Car
Volkswagen Golf VI+AUTOMATIK+KLIMA,Unfallfrei • EZ 07/2012 • 154.700 km • 77 kW (105 PS) • Benzin,7.950 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405641770&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&pageNumber=2&ref=srp&refId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&s=Car&sb=rel&searchId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&vc=Car
Volkswagen Beetle Lim. Cup Navi Klimaautomatik Tempo PDC,EZ 07/2014 • 159.658 km • 77 kW (105 PS) • Benzin,7.980 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405641770&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&pageNumber=2&ref=srp&refId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&s=Car&sb=rel&searchId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&vc=Car
"Volkswagen Caddy Kasten/Kombi Erdgas EcoFuel CNG,Klima,Ahk",Unfallfrei • EZ 06/2014 • 159.294 km • 80 kW (109 PS) • Benzin,"7.950 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=405641770&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&pageNumber=2&ref=srp&refId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&s=Car&sb=rel&searchId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&vc=Car
Mercedes-Benz B 180 CDI,EZ 12/2013 • 150.519 km • 80 kW (109 PS) • Diesel,7.980 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405641770&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&pageNumber=2&ref=srp&refId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&s=Car&sb=rel&searchId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&vc=Car
Volkswagen Golf VII Lim. Comfortline BMT,Unfallfrei • EZ 06/2013 • 162.000 km • 77 kW (105 PS) • Benzin,7.990 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405641770&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&pageNumber=2&ref=srp&refId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&s=Car&sb=rel&searchId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&vc=Car
Volkswagen Polo V Lounge BMT/Start-Stopp,EZ 10/2015 • 159.700 km • 66 kW (90 PS) • Diesel,7.999 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405641770&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7950%3A7999&pageNumber=2&ref=srp&refId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&s=Car&sb=rel&searchId=304d8afe-25cb-e9bb-c9b5-bbd136e2c024&vc=Car
