titles,details,prices,links
"Skoda Octavia 1,8 TSI Style 1Hand ACCKamera TopZustand",Unfallfrei • EZ 07/2018 • 293.811 km • 132 kW (179 PS) • Benzin,"8.599 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Volkswagen Caddy Nfz Kasten BMT BT AUX USB,EZ 08/2017 • 153.975 km • 55 kW (75 PS) • Diesel,8.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Volkswagen Golf VII Lim. Highline BMT,Unfallfrei • EZ 08/2013 • 156.800 km • 90 kW (122 PS) • Benzin,8.599 €,https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Seat Leon FR,Unfallfrei • EZ 03/2015 • 170.150 km • 132 kW (179 PS) • Benzin,8.550 €,https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Volkswagen Caddy Nfz Kasten BMT BT AUX USB,EZ 08/2017 • 153.975 km • 55 kW (75 PS) • Diesel,8.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
"Skoda Octavia 1,8 TSI Style 1Hand ACCKamera TopZustand",Unfallfrei • EZ 07/2018 • 293.811 km • 132 kW (179 PS) • Benzin,"8.599 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Ford Fiesta Cool & Connect,EZ 11/2020 • 154.797 km • 63 kW (86 PS) • Diesel,"8.550 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Audi A3 Sportback attraction NAVI/XENON/PDC/SHZ,EZ 09/2013 • 159.000 km • 90 kW (122 PS) • Benzin,8.599 €,https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Volkswagen Golf VII Variant Comfortline //AUTOMATIK//NAVI//,EZ 03/2014 • 179.998 km • 77 kW (105 PS) • Benzin,8.550 €,https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Volkswagen Touran Comfortline Business P.~Navi~SHZ~7-SITZ~,EZ 06/2015 • 179.000 km • 103 kW (140 PS) • Benzin,8.599 €,https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Audi A4 Avant Ambition 1.8TFSI*Bi-Xen Navi Tempo SHZ,EZ 11/2012 • 157.390 km • 125 kW (170 PS) • Benzin,"8.579 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Mercedes-Benz B 180 CDI *PDC*NAVI*SHZ*KLIMA *TÜV NEU*AHK*,EZ 11/2014 • 171.000 km • 80 kW (109 PS) • Diesel,8.580 €,https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Mercedes-Benz B 180 CDI*Navi*Shz*Pdc*Bi-Xenon*EU 6*,EZ 12/2014 • 174.134 km • 80 kW (109 PS) • Diesel,8.570 €,https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
Dacia Sandero II Stepway 1.5 DCI Celebration Navi,Unfallfrei • EZ 04/2018 • 159.000 km • 66 kW (90 PS) • Diesel,8.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=385456938&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8550%3A8599&ref=srp&refId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&s=Car&sb=rel&searchId=943e9ea2-69ed-59fb-6fdc-34aa14f7c712&vc=Car
