titles,details,prices,links
"Audi A3 1.4 TFSI Ambition Sportback,Navi,Sitzh.,PDC",EZ 01/2014 • 160.000 km • 90 kW (122 PS) • Benzin,7.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406442240&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7350%3A7399&ref=srp&refId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&s=Car&sb=rel&searchId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&vc=Car
Ford Focus Turnier Titanium 2.Hd|Bi-Xenon|Kamera|SiHz,EZ 07/2017 • 159.500 km • 92 kW (125 PS) • Benzin,8.290 €7.390 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406442240&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7350%3A7399&ref=srp&refId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&s=Car&sb=rel&searchId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&vc=Car
Ford Fiesta Titanium *Sitzheizung*,Unfallfrei • EZ 06/2017 • 154.000 km • 74 kW (101 PS) • Benzin,7.390 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406442240&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7350%3A7399&ref=srp&refId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&s=Car&sb=rel&searchId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&vc=Car
Subaru Forester 2.0D Exclusive Lineartronic Exclusive,Unfallfrei • EZ 03/2016 • 265.923 km • 108 kW (147 PS) • Diesel,7.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406442240&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7350%3A7399&ref=srp&refId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&s=Car&sb=rel&searchId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&vc=Car
Opel Astra K ST 1.6 D[Euro6d-TEMP] S/S Edition,Unfallfrei • EZ 03/2019 • 164.080 km • 100 kW (136 PS) • Diesel,"7.380 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=406442240&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7350%3A7399&ref=srp&refId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&s=Car&sb=rel&searchId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&vc=Car
"Citroën DS4 2,0 HDI SportChic, Leder, Navi, Xen",Unfallfrei • EZ 07/2012 • 163.200 km • 120 kW (163 PS) • Diesel,7.350 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406442240&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7350%3A7399&ref=srp&refId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&s=Car&sb=rel&searchId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&vc=Car
Volkswagen Golf VI Variant Comfortline,Unfallfrei • EZ 05/2012 • 167.000 km • 90 kW (122 PS) • Benzin,7.350 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406442240&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7350%3A7399&ref=srp&refId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&s=Car&sb=rel&searchId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&vc=Car
"Citroën C4 Picasso 1.2 PureTech Start Clima,Cruise,Elek",EZ 05/2017 • 158.734 km • 81 kW (110 PS) • Benzin,7.396 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406442240&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7350%3A7399&ref=srp&refId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&s=Car&sb=rel&searchId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&vc=Car
Volkswagen Golf VI Variant 2.0 TDI DPF MATCH Navi 4Season B,EZ 09/2012 • 167.500 km • 103 kW (140 PS) • Diesel,7.350 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406442240&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7350%3A7399&ref=srp&refId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&s=Car&sb=rel&searchId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&vc=Car
"Peugeot 308 SW 1.2 PureTech Blue Lease Executive Navi,Pa",EZ 08/2018 • 162.360 km • 81 kW (110 PS) • Benzin,7.355 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406442240&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7350%3A7399&ref=srp&refId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&s=Car&sb=rel&searchId=7e974c95-26ad-0fb9-27b1-687f30c3ef24&vc=Car
