titles,details,prices,links
Mazda6 Kombi Sports-Line Head-UP,Unfallfrei • EZ 06/2016 • 195.000 km • 129 kW (175 PS) • Diesel,8.280 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403024161&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8250%3A8299&ref=srp&refId=2a4bf829-425c-5af8-76d8-d543c4300762&s=Car&sb=rel&searchId=2a4bf829-425c-5af8-76d8-d543c4300762&vc=Car
Volkswagen Golf VII Lim. Comfortline BMT**TÜV -NEU**,EZ 11/2012 • 154.530 km • 63 kW (86 PS) • Benzin,8.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403024161&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8250%3A8299&ref=srp&refId=2a4bf829-425c-5af8-76d8-d543c4300762&s=Car&sb=rel&searchId=2a4bf829-425c-5af8-76d8-d543c4300762&vc=Car
Volkswagen Golf Var. 1.6 TDI Trendline PDC Navi SHZ,EZ 09/2016 • 171.188 km • 81 kW (110 PS) • Diesel,"8.250 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=403024161&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8250%3A8299&ref=srp&refId=2a4bf829-425c-5af8-76d8-d543c4300762&s=Car&sb=rel&searchId=2a4bf829-425c-5af8-76d8-d543c4300762&vc=Car
Volkswagen Golf VII Lim. Trendline BMT/3-Hand/Eu6,Unfallfrei • EZ 11/2015 • 172.000 km • 81 kW (110 PS) • Diesel,8.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403024161&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8250%3A8299&ref=srp&refId=2a4bf829-425c-5af8-76d8-d543c4300762&s=Car&sb=rel&searchId=2a4bf829-425c-5af8-76d8-d543c4300762&vc=Car
Skoda Octavia 2.0 TDI 4x4 Kombi 8-Fach bereift,EZ 05/2014 • 196.000 km • 110 kW (150 PS) • Diesel,8.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403024161&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8250%3A8299&ref=srp&refId=2a4bf829-425c-5af8-76d8-d543c4300762&s=Car&sb=rel&searchId=2a4bf829-425c-5af8-76d8-d543c4300762&vc=Car
Opel Astra Sports Tourer 1.0 ECC LMF navi CRUISE CV+A,EZ 11/2018 • 161.114 km • 77 kW (105 PS) • Benzin,8.299 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403024161&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8250%3A8299&ref=srp&refId=2a4bf829-425c-5af8-76d8-d543c4300762&s=Car&sb=rel&searchId=2a4bf829-425c-5af8-76d8-d543c4300762&vc=Car
BMW 116d f20 gepflegt 2l Heck 8fach ber.,Unfallfrei • EZ 02/2015 • 159.400 km • 85 kW (116 PS) • Diesel,8.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403024161&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8250%3A8299&ref=srp&refId=2a4bf829-425c-5af8-76d8-d543c4300762&s=Car&sb=rel&searchId=2a4bf829-425c-5af8-76d8-d543c4300762&vc=Car
BMW 116d f20 gepflegt 2l Heck 8fach ber.,Unfallfrei • EZ 02/2015 • 159.400 km • 85 kW (116 PS) • Diesel,8.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403024161&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8250%3A8299&ref=srp&refId=2a4bf829-425c-5af8-76d8-d543c4300762&s=Car&sb=rel&searchId=2a4bf829-425c-5af8-76d8-d543c4300762&vc=Car
Volkswagen Tiguan BMT 1.Hand/AHK/Sitzheizung/PDC/,EZ 02/2012 • 150.000 km • 90 kW (122 PS) • Benzin,8.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403024161&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8250%3A8299&ref=srp&refId=2a4bf829-425c-5af8-76d8-d543c4300762&s=Car&sb=rel&searchId=2a4bf829-425c-5af8-76d8-d543c4300762&vc=Car
"BMW 118d, Klima,Tempomat,PDC",EZ 02/2013 • 150.000 km • 105 kW (143 PS) • Diesel,8.299 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403024161&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8250%3A8299&ref=srp&refId=2a4bf829-425c-5af8-76d8-d543c4300762&s=Car&sb=rel&searchId=2a4bf829-425c-5af8-76d8-d543c4300762&vc=Car
