titles,details,prices,links
Mercedes-Benz E 350 T-Modell AMG E 350 CDI BlueEfficiency 4Mat,EZ 03/2010 • 271.500 km • 170 kW (231 PS) • Diesel,8.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Golf VII Lim. Cup BMT *SHZ*PDC*KLIMA*R-LINE*,Unfallfrei • EZ 06/2014 • 184.316 km • 90 kW (122 PS) • Benzin,8.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Golf VII Variant Comfortline BMT KLIMAAUTO*SHZG*,Unfallfrei • EZ 12/2015 • 153.000 km • 81 kW (110 PS) • Benzin,8.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Golf 1.2 TSI BMT ALLSTAR,EZ 05/2016 • 163.000 km • 81 kW (110 PS) • Benzin,8.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Golf VI GTI*HU 08/2026-Inspektion Neu*,EZ 02/2010 • 178.000 km • 155 kW (211 PS) • Benzin,8.450 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
BMW 520 d Touring*Leder*Navi*Bi-Xeno*Gewerbe-Export,EZ 05/2011 • 204.500 km • 135 kW (184 PS) • Diesel,8.450 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Opel Astra K 1.4 Sports Tourer Active,EZ 06/2017 • 156.000 km • 92 kW (125 PS) • Benzin,8.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Polo V Allstar BMT/Start-Stopp,Unfallfrei • EZ 08/2016 • 153.666 km • 55 kW (75 PS) • Benzin,8.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Golf Life 1.4 TSI TÜV 09.2026 Park Assist Sitzhe,EZ 03/2014 • 152.379 km • 90 kW (122 PS) • Benzin,8.489 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Passat Variant,Unfallfrei • EZ 07/2015 • 152.200 km • 90 kW (122 PS) • Benzin,8.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Audi A1 1.0 SITZHZ ALU KLIMA GJREIFEN TÜV+SERVICE NEU,Unfallfrei • EZ 05/2016 • 155.000 km • 70 kW (95 PS) • Benzin,8.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
"Volkswagen Golf VII Variant Comfortline1,2 TSI DSG 165000km",Unfallfrei • EZ 10/2013 • 165.000 km • 77 kW (105 PS) • Benzin,8.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Golf Sportsvan VII Comfortline BMT 1 Vorbesitzer,Unfallfrei • EZ 05/2016 • 164.345 km • 81 kW (110 PS) • Diesel,8.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Tiguan Trend & Fun BMT BREMSKRAFTVERSTÄRK. DEFEK,EZ 11/2013 • 150.000 km • 90 kW (122 PS) • Benzin,8.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen up! move up! 1.0 Automatik NAVIV. KLIMA RADIO eF,Unfallfrei • EZ 05/2019 • 166.800 km • 55 kW (75 PS) • Benzin,"8.488 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Golf VII Variant Lounge BMT,Unfallfrei • EZ 03/2016 • 169.000 km • 81 kW (110 PS) • Diesel,8.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Passat Variant 1.4 TSI Trendline PANO R.CAM NAVI,EZ 04/2013 • 150.000 km • 90 kW (122 PS) • Benzin,8.470 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Golf VI 1.2 TSI Cabriolet /SHZ/PDC/Tempomat/TOP,Unfallfrei • EZ 04/2015 • 173.000 km • 77 kW (105 PS) • Benzin,8.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
Volkswagen Polo V Lounge BMT/Start-Stopp,Unfallfrei • EZ 11/2015 • 164.964 km • 66 kW (90 PS) • Benzin,8.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405789642&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8450%3A8499&ref=srp&refId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&s=Car&sb=rel&searchId=70cf4f39-4cda-ac43-6ecc-9a77b93a0bd1&vc=Car
