titles,details,prices,links
Ford Transit Connect LKW ZULL--EURO 6 MOD-2017-TDI,Unfallfrei • EZ 09/2016 • 267.123 km • Diesel,4.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407409748&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4450%3A4499&ref=srp&refId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&s=Car&sb=rel&searchId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&vc=Car
Volkswagen up! 1.0 44kW,EZ 07/2017 • 154.000 km • 44 kW (60 PS) • Benzin,4.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407409748&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4450%3A4499&ref=srp&refId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&s=Car&sb=rel&searchId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&vc=Car
Volkswagen up! move up!/SHZ/EURO 5,EZ 01/2014 • 161.017 km • 44 kW (60 PS) • Benzin,4.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407409748&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4450%3A4499&ref=srp&refId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&s=Car&sb=rel&searchId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&vc=Car
Kia Picanto Edition 7,Unfallfrei • EZ 08/2014 • 153.000 km • 51 kW (69 PS) • Benzin,4.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407409748&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4450%3A4499&ref=srp&refId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&s=Car&sb=rel&searchId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&vc=Car
Ford Transit Courier,Unfallfrei • EZ 03/2015 • 274.500 km • 55 kW (75 PS) • Diesel,4.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407409748&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4450%3A4499&ref=srp&refId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&s=Car&sb=rel&searchId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&vc=Car
Ford Transit Connect LKW ZULL--EURO 6 MOD-2017-TDI,Unfallfrei • EZ 09/2016 • 267.123 km • Diesel,4.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407409748&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4450%3A4499&ref=srp&refId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&s=Car&sb=rel&searchId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&vc=Car
Volkswagen Polo 1.0 44kW Comfortline Comfortline,Unfallfrei • EZ 11/2016 • 197.422 km • 44 kW (60 PS) • Benzin,4.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407409748&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4450%3A4499&ref=srp&refId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&s=Car&sb=rel&searchId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&vc=Car
Volkswagen Polo V Trendline,EZ 03/2012 • 159.000 km • 44 kW (60 PS) • Benzin,4.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407409748&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4450%3A4499&ref=srp&refId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&s=Car&sb=rel&searchId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&vc=Car
Volkswagen Golf VI Variant Comfortline Scheckheft VW,EZ 05/2011 • 165.000 km • 90 kW (122 PS) • Benzin,"4.499 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=407409748&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4450%3A4499&ref=srp&refId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&s=Car&sb=rel&searchId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&vc=Car
Volkswagen Polo V Trendline,Unfallfrei • EZ 04/2011 • 154.000 km • 44 kW (60 PS) • Benzin,4.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407409748&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4450%3A4499&ref=srp&refId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&s=Car&sb=rel&searchId=de7c3d99-a9e6-1001-bf67-c3bfa9a10071&vc=Car
