titles,details,prices,links
Volkswagen Golf VII Variant Trendline BMT*Navi*Klima*SHZ*AH,EZ 06/2016 • 180.000 km • 81 kW (110 PS) • Benzin,7.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Volkswagen Golf VII Variant Trendline BMT*Navi*Klima*SHZ*AH,EZ 06/2016 • 180.000 km • 81 kW (110 PS) • Benzin,7.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Volkswagen Golf VII Variant Cup BMT,Unfallfrei • EZ 05/2014 • 170.000 km • 77 kW (105 PS) • Diesel,7.799 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Volkswagen Scirocco 1.4 TSI 160PS *6-Gang*SHG*18ZOLL*,Reparierter Unfallschaden • EZ 03/2012 • 150.000 km • 118 kW (160 PS) • Benzin,7.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Volkswagen Passat Variant Comfortline BlueMotion,Unfallfrei • EZ 05/2011 • 189.000 km • 103 kW (140 PS) • Diesel,7.799 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
BMW 116i Sport Line TÜV NEU SHZ 8fach PDC F20,EZ 03/2012 • 152.000 km • 100 kW (136 PS) • Benzin,7.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Smart ForTwo cabrio 1.0 75kW BRABUS Xclusive BRABU...,Reparierter Unfallschaden • EZ 05/2013 • 153.000 km • 75 kW (102 PS) • Benzin,7.750 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
BMW 116i Sport Line TÜV NEU SHZ 8fach PDC F20,EZ 03/2012 • 152.000 km • 100 kW (136 PS) • Benzin,7.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Dacia Duster 1.2 TCe 4x2 Blackshadow Leder|Navi|Airco|,EZ 06/2017 • 151.718 km • 92 kW (125 PS) • Benzin,"7.750 €
21% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Volkswagen Touran 1.4 TSI Comfortline*7-Sitzer*2.Hand*Allwe,EZ 06/2013 • 164.000 km • 103 kW (140 PS) • Benzin,7.799 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Audi A3 1.4 S Line|2.Hand|Klimaaut.|PDC|Garantie,EZ 04/2012 • 153.000 km • 92 kW (125 PS) • Benzin,7.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Opel Astra K 1.6 CDTI Sports Tourer Navi 1.Hand,EZ 12/2017 • 152.323 km • 81 kW (110 PS) • Diesel,"7.799 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Volkswagen Golf VI Cabriolet Design&Style Leder Navi Allwe.,EZ 06/2012 • 172.500 km • 90 kW (122 PS) • Benzin,7.777 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Renault Kangoo Kasten dCi*PDC*bluetooth*TÜV NEU,EZ 09/2018 • 154.832 km • 66 kW (90 PS) • Diesel,"7.750 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Opel Mokka 1.6 CDTi Innovation ecoFlex AHK,EZ 04/2016 • 151.000 km • 100 kW (136 PS) • Diesel,7.750 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Mercedes-Benz B 180 B -Klasse B 180 CDI / d,EZ 10/2013 • 167.000 km • 80 kW (109 PS) • Diesel,7.777 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
"Audi A3 Sportback 1.2 TFSI Attraction Klima,SHZ,Multi",Unfallfrei • EZ 06/2012 • 161.000 km • 77 kW (105 PS) • Benzin,7.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Volkswagen up! 1.0 eco up! CNG SHZ DAB Kamera Tempomat 1.Ha,EZ 02/2021 • 154.747 km • 50 kW (68 PS) • Erdgas (CNG),"7.799 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Audi A3 Sportback 1.4 TFSI S-Tronic Ambiente 2.Hand*,EZ 03/2011 • 161.754 km • 92 kW (125 PS) • Benzin,7.750 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Volkswagen Golf VII Variant Allstar 1.6 TDI BMT/TÜV AU NEU,Unfallfrei • EZ 01/2017 • 200.000 km • 81 kW (110 PS) • Diesel,7.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Audi A1 Sportback attraction *Automatik*Tüv 04-2025*,EZ 08/2013 • 171.247 km • 90 kW (122 PS) • Benzin,7.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
Volkswagen Passat Variant Comfortline TÜV/PDC/NAVI/KLIM,EZ 12/2011 • 163.000 km • 118 kW (160 PS) • Benzin,7.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405809661&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7750%3A7799&ref=srp&refId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&s=Car&sb=rel&searchId=c2471bfa-f5bd-d6d6-5f76-b260b2926fe3&vc=Car
