titles,details,prices,links
BMW X5 xDrive35d NaviProf Pano Sitzh HiFi CD STHZ 2Z,Unfallfrei • EZ 05/2010 • 270.000 km • 210 kW (286 PS) • Diesel,7.830 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
"Volkswagen Golf VII Lim. Trendline,Scheckheft,1-Hand",Unfallfrei • EZ 11/2012 • 153.000 km • 63 kW (86 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Volkswagen Polo V Life,EZ 03/2014 • 156.000 km • 55 kW (75 PS) • Diesel,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Volkswagen up 1.0 Basis,Unfallfrei • EZ 02/2020 • 168.000 km • 44 kW (60 PS) • Benzin,"7.800 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
"Ford Focus 2,0 TDCi 110kW Titanium Turnier Titanium",Unfallfrei • EZ 07/2016 • 172.000 km • 110 kW (150 PS) • Diesel,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Audi A4 2.0 TDI // 7800 € VB,Unfallfrei • EZ 06/2010 • 208.190 km • 88 kW (120 PS) • Diesel,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
MINI Cooper Cabrio Cooper,Unfallfrei • EZ 07/2014 • 174.000 km • 90 kW (122 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Volkswagen Golf 1.2 TSI,EZ 07/2012 • 156.041 km • 77 kW (105 PS) • Benzin,7.840 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
"Volkswagen Golf VII Variant LEDER,Gehobene Ausstattung!!!",Unfallfrei • EZ 08/2013 • 169.300 km • 90 kW (122 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Volkswagen Golf VII Variant Cup BMT 1.2l*2.Hand*Navi*PDC*,EZ 12/2014 • 191.688 km • 81 kW (110 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Volkswagen Touran 1.4 TSI Comfortline Comfortline,Unfallfrei • EZ 06/2012 • 160.561 km • 103 kW (140 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Opel Insignia Sports Tourer 1.6CDTI 136PK Leer Bi-Xen,EZ 04/2017 • 154.661 km • 100 kW (136 PS) • Diesel,7.840 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Volkswagen Passat Variant Comfortline,Unfallfrei • EZ 04/2011 • 151.963 km • 118 kW (160 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
"Volkswagen Touran Life, NAVI, KLIMA, GRA, SHZ, PDC, EURO 5",EZ 02/2014 • 174.249 km • 103 kW (140 PS) • Benzin,7.849 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Volkswagen Golf 1.2 TSI 63kW BMT Golf 7 Klima Sitzhzg SH ge,Unfallfrei • EZ 10/2014 • 193.000 km • 63 kW (86 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Citroën C3 Aircross Feel 1.6 HDI,Unfallfrei • EZ 11/2017 • 159.000 km • 73 kW (99 PS) • Diesel,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Fiat Doblo BLUE & ME SX KASTEN PDC KLIMA,EZ 07/2018 • 169.534 km • 70 kW (95 PS) • Diesel,"7.844 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Renault Kangoo Rapid Extra dCi 110 Klima Bluetooth,EZ 12/2017 • 159.986 km • 81 kW (110 PS) • Diesel,"7.840 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Opel Insignia A Sports Tourer Innovation Automatik,Unfallfrei • EZ 10/2015 • 156.000 km • 125 kW (170 PS) • Diesel,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Opel Astra K Lim. 5-trg.Dynamic Start/Stop*LED*Kamera,Unfallfrei • EZ 02/2016 • 156.000 km • 100 kW (136 PS) • Diesel,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Opel Astra K Sports Tourer Edition Start/Stop,EZ 02/2019 • 160.735 km • 81 kW (110 PS) • Diesel,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Peugeot 308 SW Allure LED! PDC! LM-FELGEN! 2. HAND! TOP!,Unfallfrei • EZ 02/2016 • 170.000 km • 96 kW (131 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Skoda Fabia 1.2 TSI Combi Elegance DSG Automatik Klima,EZ 10/2013 • 157.475 km • 77 kW (105 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Volkswagen Passat Variant Comfortline,Unfallfrei • EZ 04/2011 • 165.000 km • 118 kW (160 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=394977530&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&ref=srp&refId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&s=Car&sb=rel&searchId=b43b2223-fb29-b4df-64b3-19b7bc56fc7d&vc=Car
Mercedes-Benz B 180 Klima Sitzheizung Allwetter,Unfallfrei • EZ 07/2012 • 178.000 km • 90 kW (122 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401997404&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&pageNumber=2&ref=srp&refId=d68364e0-831a-9a3b-4d3c-daf5a1cb4370&s=Car&sb=rel&searchId=d68364e0-831a-9a3b-4d3c-daf5a1cb4370&vc=Car
Kia cee'd Sportswagon 1.6 CRDi*Xenon*Navi*SHZ*,EZ 03/2014 • 155.640 km • 94 kW (128 PS) • Diesel,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401997404&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&pageNumber=2&ref=srp&refId=d68364e0-831a-9a3b-4d3c-daf5a1cb4370&s=Car&sb=rel&searchId=d68364e0-831a-9a3b-4d3c-daf5a1cb4370&vc=Car
Seat Ibiza 1.0 TSI Style Business Intense -ECC-NAVI-C,EZ 03/2019 • 175.131 km • 70 kW (95 PS) • Benzin,"7.815 €
21% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=401997404&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&pageNumber=2&ref=srp&refId=d68364e0-831a-9a3b-4d3c-daf5a1cb4370&s=Car&sb=rel&searchId=d68364e0-831a-9a3b-4d3c-daf5a1cb4370&vc=Car
Volkswagen Touran Highline,EZ 11/2010 • 166.000 km • 103 kW (140 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401997404&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&pageNumber=2&ref=srp&refId=d68364e0-831a-9a3b-4d3c-daf5a1cb4370&s=Car&sb=rel&searchId=d68364e0-831a-9a3b-4d3c-daf5a1cb4370&vc=Car
Volkswagen Golf 7 1.2 TSI Bluemotion,EZ 09/2014 • 159.250 km • 77 kW (105 PS) • Benzin,7.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401997404&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7800%3A7849&pageNumber=2&ref=srp&refId=d68364e0-831a-9a3b-4d3c-daf5a1cb4370&s=Car&sb=rel&searchId=d68364e0-831a-9a3b-4d3c-daf5a1cb4370&vc=Car
