titles,details,prices,links
MINI Cooper D Pano/PDC/Leder/Navi/Aut.,EZ 09/2013 • 187.000 km • 82 kW (111 PS) • Diesel,8.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398634743&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8900%3A8949&ref=srp&refId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&s=Car&sb=rel&searchId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&vc=Car
Volkswagen Golf VII Lim. Comfortline AHK Borbet BMT,Unfallfrei • EZ 03/2014 • 150.440 km • 63 kW (86 PS) • Benzin,8.940 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398634743&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8900%3A8949&ref=srp&refId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&s=Car&sb=rel&searchId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&vc=Car
Volkswagen Scirocco 1.4 TSI Navi Dynaudio -nur Gewerbe!,EZ 08/2016 • 153.000 km • 92 kW (125 PS) • Benzin,8.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398634743&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8900%3A8949&ref=srp&refId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&s=Car&sb=rel&searchId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&vc=Car
Volkswagen Golf VII Lim. Trendline BMT*Panoramaglasdach*ACC,Unfallfrei • EZ 04/2013 • 151.000 km • 63 kW (86 PS) • Benzin,8.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398634743&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8900%3A8949&ref=srp&refId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&s=Car&sb=rel&searchId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&vc=Car
"Opel Movano B Kasten/Kombi HKa L2H2 3,5t",EZ 08/2010 • 184.112 km • 92 kW (125 PS) • Diesel,8.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398634743&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8900%3A8949&ref=srp&refId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&s=Car&sb=rel&searchId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&vc=Car
"Opel Zafira C Tourer Style,automatic",EZ 06/2015 • 163.265 km • 103 kW (140 PS) • Benzin,8.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398634743&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8900%3A8949&ref=srp&refId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&s=Car&sb=rel&searchId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&vc=Car
Volkswagen Golf 1.6 TDI DSG BMT Trendline Variant Trendline,Unfallfrei • EZ 03/2015 • 168.000 km • 81 kW (110 PS) • Diesel,8.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398634743&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8900%3A8949&ref=srp&refId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&s=Car&sb=rel&searchId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&vc=Car
Volkswagen Golf 1.6 TDI Comfortline Variant 2018/04,Unfallfrei • EZ 04/2018 • 169.000 km • 85 kW (116 PS) • Diesel,8.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398634743&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8900%3A8949&ref=srp&refId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&s=Car&sb=rel&searchId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&vc=Car
Volkswagen Golf VII Variant Allstar BMT,EZ 05/2016 • 164.000 km • 81 kW (110 PS) • Diesel,8.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398634743&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8900%3A8949&ref=srp&refId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&s=Car&sb=rel&searchId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&vc=Car
Volkswagen CC 1.4 TSI BlueMotion Technology,EZ 06/2014 • 151.552 km • 118 kW (160 PS) • Benzin,8.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398634743&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8900%3A8949&ref=srp&refId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&s=Car&sb=rel&searchId=3a891d9d-a03a-aeaa-b861-c5a66445ad71&vc=Car
