titles,details,prices,links
Renault Twingo Expression Tüv NEU,EZ 12/2013 • 152.000 km • 55 kW (75 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Renault Twingo Expression,Unfallfrei • EZ 04/2014 • 161.049 km • 55 kW (75 PS) • Benzin,3.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
BMW 116 Baureihe 1 Lim. 116i,EZ 10/2010 • 166.417 km • 90 kW (122 PS) • Benzin,3.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Opel Meriva B 1.4 Turbo Design Edition*2.Hand*Gas*AHK,Unfallfrei • EZ 11/2011 • 166.000 km • 74 kW (101 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Volkswagen Golf 1.2 TSI Trendline AHK/Klima/Motor klackert/,EZ 03/2011 • 185.000 km • 77 kW (105 PS) • Benzin,3.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Ford Focus Turnier Trend,EZ 05/2014 • 173.000 km • 74 kW (101 PS) • Benzin,3.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Opel Zafira B Family/1.8 / 7 Sitzer/Tüv/Top Zustand K,EZ 12/2012 • 163.000 km • 103 kW (140 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Ford Fiesta Trend 1.0 *Klima*TÜV*Alus*NEUE Bremsen,EZ 10/2014 • 176.520 km • 48 kW (65 PS) • Benzin,3.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Ford Ka Titanium Sport 1 Hand,Unfallfrei • EZ 05/2011 • 154.000 km • 51 kW (69 PS) • Benzin,3.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Dacia Dokker Basis,EZ 11/2013 • 175.000 km • 61 kW (83 PS) • Benzin,3.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Volkswagen Golf TSI 160ps Highline AHK,EZ 04/2010 • 189.000 km • 118 kW (160 PS) • Benzin,3.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Fiat Doblo SX Maxi Kasten / EURO 5,EZ 10/2014 • 179.248 km • 74 kW (101 PS) • Diesel,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Opel Meriva B 1.4 Turbo Design Edition*2.Hand*Gas*AHK,Unfallfrei • EZ 11/2011 • 166.000 km • 74 kW (101 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
"Skoda Fabia Ambition ,TÜV NEU,FINANZIERUNG, 1 HAND",EZ 11/2012 • 176.000 km • 63 kW (86 PS) • Benzin,3.680 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Volkswagen Polo V Trendline Klimaanlage Sitzheizung,EZ 01/2013 • 159.000 km • 44 kW (60 PS) • Benzin,3.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Dacia Duster I Laureate 4x2/1 Hand/AHK/Klima/Euro 5,Unfallfrei • EZ 04/2011 • 162.103 km • 77 kW (105 PS) • Benzin,3.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Citroën C1 Selection*SPORTLICH*KLIMA*SCHECKHEFT*,Unfallfrei • EZ 08/2011 • 164.980 km • 50 kW (68 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Renault Megane III Grandtour,EZ 06/2012 • 172.000 km • 85 kW (116 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Opel Corsa D Selection*Bluetooth*Klima*TÜV Neu*,Unfallfrei • EZ 09/2010 • 158.000 km • 64 kW (87 PS) • Benzin,3.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Ford Fiesta Trend,EZ 01/2010 • 155.356 km • 60 kW (82 PS) • Benzin,3.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Opel Agila B Edition Neue Tüv,EZ 12/2010 • 155.300 km • 55 kW (75 PS) • Diesel,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407178626&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&ref=srp&refId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&s=Car&sb=rel&searchId=5e69440c-6ae1-3762-ab95-ba51bf47ab3d&vc=Car
Dacia Sandero Laureate/Klima/HU&AU NEU,EZ 07/2010 • 158.000 km • 64 kW (87 PS) • Benzin,3.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Chevrolet Spark 1.0 LS°Klimaanlage°Euro 5°HU+AU NEU,Unfallfrei • EZ 09/2010 • 160.000 km • 50 kW (68 PS) • Benzin,3.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Skoda Yeti Basis,Unfallfrei • EZ 03/2010 • 156.000 km • 77 kW (105 PS) • Benzin,3.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
"Opel Corsa D Edition ""111 Jahre"" Klima+LPG Gasanlage",EZ 08/2010 • 159.833 km • 51 kW (69 PS) • Benzin,3.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Dacia Lodgy 1.2 TCe Prestige 7p. klima navi Lichtmetal,EZ 01/2013 • 181.223 km • 85 kW (116 PS) • Benzin,3.695 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Opel Corsa D Color Stripes,Unfallfrei • EZ 09/2011 • 170.000 km • 64 kW (87 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Peugeot Bipper Basis,Unfallfrei • EZ 08/2011 • 165.500 km • 55 kW (75 PS) • Diesel,3.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Mercedes-Benz B 180 CDI ohne Tüv,EZ 11/2011 • 150.000 km • 80 kW (109 PS) • Diesel,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Opel Corsa D 1.2 TÜV NEU,Unfallfrei • EZ 01/2011 • 166.000 km • 63 kW (86 PS) • Benzin,3.680 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Ford Focus 1.6 Turnier Edition *NAVI*TEMPO*150 PS*,EZ 03/2014 • 193.000 km • 110 kW (150 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Peugeot 207 Tendance* 1.Hand*Klima*TÜV Neu*4 Reifen Neu,Unfallfrei • EZ 06/2011 • 170.000 km • 54 kW (73 PS) • Benzin,3.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Opel Corsa Selection/Scheckheft/Klima/PDC/Isofix/TÜV,Unfallfrei • EZ 02/2011 • 168.000 km • 51 kW (69 PS) • Benzin,3.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
"Opel Corsa D 1.4-16V Edition ""111 Jahre"" KLIMA+TEMPOM",EZ 11/2010 • 166.000 km • 64 kW (87 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Volkswagen Golf VI Team,EZ 05/2011 • 222.000 km • 77 kW (105 PS) • Benzin,3.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Honda Jazz 1.2 S Cool Klima,EZ 11/2013 • 195.528 km • 66 kW (90 PS) • Benzin,3.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Seat Ibiza 1.4er 86 PS TÜV,EZ 02/2014 • 152.000 km • 63 kW (86 PS) • Benzin,3.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Volkswagen Be golf 6 style,EZ 08/2011 • 175.000 km • 79 kW (107 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
Seat Ibiza ST Style Viva Klima.,EZ 10/2012 • 193.256 km • 77 kW (105 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
"Opel Corsa D 1.4 Active Klima Sitz,-Lenkradheizung",Unfallfrei • EZ 04/2013 • 151.000 km • 64 kW (87 PS) • Benzin,3.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398196652&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3650%3A3699&pageNumber=2&ref=srp&refId=2f89f697-1eb1-f12d-f736-64869857a1ca&s=Car&sb=rel&searchId=2f89f697-1eb1-f12d-f736-64869857a1ca&vc=Car
