titles,details,prices,links
Volkswagen Polo V Trendline BMT/Start-Stopp,Unfallfrei • EZ 03/2015 • 159.934 km • 44 kW (60 PS) • Benzin,"5.900 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=405886167&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5900%3A5949&ref=srp&refId=ca225300-d456-14f9-f368-82a4a899022f&s=Car&sb=rel&searchId=ca225300-d456-14f9-f368-82a4a899022f&vc=Car
Volkswagen Golf 2.0 TDI Match *NAVI*MFL*KLIMA,Unfallfrei • EZ 05/2013 • 162.866 km • 103 kW (140 PS) • Diesel,5.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405886167&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5900%3A5949&ref=srp&refId=ca225300-d456-14f9-f368-82a4a899022f&s=Car&sb=rel&searchId=ca225300-d456-14f9-f368-82a4a899022f&vc=Car
Volkswagen Polo V Match,EZ 04/2013 • 159.130 km • 51 kW (69 PS) • Benzin,5.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405886167&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5900%3A5949&ref=srp&refId=ca225300-d456-14f9-f368-82a4a899022f&s=Car&sb=rel&searchId=ca225300-d456-14f9-f368-82a4a899022f&vc=Car
MINI Cooper S Countryman Cooper S ALL4 Cooper S,Unfallfrei • EZ 06/2010 • 169.482 km • 135 kW (184 PS) • Benzin,5.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405886167&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5900%3A5949&ref=srp&refId=ca225300-d456-14f9-f368-82a4a899022f&s=Car&sb=rel&searchId=ca225300-d456-14f9-f368-82a4a899022f&vc=Car
Mazda 6 2.0 AHK KLIMA ALU APPLE CAR PLAY,Unfallfrei • EZ 12/2012 • 176.000 km • 114 kW (155 PS) • Benzin,5.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405886167&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5900%3A5949&ref=srp&refId=ca225300-d456-14f9-f368-82a4a899022f&s=Car&sb=rel&searchId=ca225300-d456-14f9-f368-82a4a899022f&vc=Car
BMW 116d Baureihe 1 Lim. 5-trg.,Unfallfrei • EZ 01/2011 • 185.332 km • 85 kW (116 PS) • Diesel,5.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405886167&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5900%3A5949&ref=srp&refId=ca225300-d456-14f9-f368-82a4a899022f&s=Car&sb=rel&searchId=ca225300-d456-14f9-f368-82a4a899022f&vc=Car
Dacia Sandero II Comfort/NAVI/KLIMA/PDC/,EZ 11/2018 • 153.237 km • 66 kW (90 PS) • Benzin,5.940 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405886167&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5900%3A5949&ref=srp&refId=ca225300-d456-14f9-f368-82a4a899022f&s=Car&sb=rel&searchId=ca225300-d456-14f9-f368-82a4a899022f&vc=Car
Volkswagen Golf Plus VI Team,EZ 07/2010 • 150.000 km • 90 kW (122 PS) • Benzin,5.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405886167&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5900%3A5949&ref=srp&refId=ca225300-d456-14f9-f368-82a4a899022f&s=Car&sb=rel&searchId=ca225300-d456-14f9-f368-82a4a899022f&vc=Car
Volkswagen Polo Highline 1.2 TSI NAVI+SHZ+EPH,Unfallfrei • EZ 07/2014 • 180.875 km • 81 kW (110 PS) • Benzin,5.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405886167&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5900%3A5949&ref=srp&refId=ca225300-d456-14f9-f368-82a4a899022f&s=Car&sb=rel&searchId=ca225300-d456-14f9-f368-82a4a899022f&vc=Car
Mercedes-Benz Citan Kasten 108 CDI lang,Unfallfrei • EZ 12/2013 • 162.000 km • 55 kW (75 PS) • Diesel,5.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405886167&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5900%3A5949&ref=srp&refId=ca225300-d456-14f9-f368-82a4a899022f&s=Car&sb=rel&searchId=ca225300-d456-14f9-f368-82a4a899022f&vc=Car
