titles,details,prices,links
Mitsubishi Space Star Edit.100 Klima 1.Hand Tüv 04.2025,Unfallfrei • EZ 02/2018 • 153.000 km • 52 kW (71 PS) • Benzin,4.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407149536&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4650%3A4699&ref=srp&refId=293a6a4e-9442-867b-9c23-bbbe86a1001a&s=Car&sb=rel&searchId=293a6a4e-9442-867b-9c23-bbbe86a1001a&vc=Car
Seat Ibiza 1.2 Reference,EZ 06/2016 • 151.860 km • 66 kW (90 PS) • Benzin,4.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407149536&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4650%3A4699&ref=srp&refId=293a6a4e-9442-867b-9c23-bbbe86a1001a&s=Car&sb=rel&searchId=293a6a4e-9442-867b-9c23-bbbe86a1001a&vc=Car
Mercedes-Benz B 160 BlueEFFICIENCY TÜV 03.25*EU5*KLIMA*SHZ*PDC,EZ 05/2011 • 150.000 km • 70 kW (95 PS) • Benzin,4.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407149536&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4650%3A4699&ref=srp&refId=293a6a4e-9442-867b-9c23-bbbe86a1001a&s=Car&sb=rel&searchId=293a6a4e-9442-867b-9c23-bbbe86a1001a&vc=Car
Volkswagen Golf VI Variant 1.2 TSI / TÜV Neu / Candy-Weiß,Unfallfrei • EZ 04/2012 • 176.400 km • 63 kW (86 PS) • Benzin,4.699 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407149536&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4650%3A4699&ref=srp&refId=293a6a4e-9442-867b-9c23-bbbe86a1001a&s=Car&sb=rel&searchId=293a6a4e-9442-867b-9c23-bbbe86a1001a&vc=Car
Volkswagen up! move up! BMT 4Türer Klima Shz,Unfallfrei • EZ 11/2012 • 173.000 km • 55 kW (75 PS) • Benzin,4.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407149536&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4650%3A4699&ref=srp&refId=293a6a4e-9442-867b-9c23-bbbe86a1001a&s=Car&sb=rel&searchId=293a6a4e-9442-867b-9c23-bbbe86a1001a&vc=Car
Citroën Berlingo Kasten Niveau B L1,Unfallfrei • EZ 12/2014 • 157.000 km • 72 kW (98 PS) • Benzin,4.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407149536&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4650%3A4699&ref=srp&refId=293a6a4e-9442-867b-9c23-bbbe86a1001a&s=Car&sb=rel&searchId=293a6a4e-9442-867b-9c23-bbbe86a1001a&vc=Car
Opel Corsa E Selection*1.Hand*,Unfallfrei • EZ 12/2015 • 175.000 km • 51 kW (69 PS) • Benzin,4.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407149536&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4650%3A4699&ref=srp&refId=293a6a4e-9442-867b-9c23-bbbe86a1001a&s=Car&sb=rel&searchId=293a6a4e-9442-867b-9c23-bbbe86a1001a&vc=Car
Seat Altea XL 1.4 TSI Style Copa,EZ 05/2013 • 151.000 km • 92 kW (125 PS) • Benzin,4.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407149536&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4650%3A4699&ref=srp&refId=293a6a4e-9442-867b-9c23-bbbe86a1001a&s=Car&sb=rel&searchId=293a6a4e-9442-867b-9c23-bbbe86a1001a&vc=Car
Ford B-MAX Ambiente*Schiebtüren*Klima*Scheckheft,EZ 11/2016 • 165.000 km • 55 kW (75 PS) • Diesel,4.690 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407149536&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4650%3A4699&ref=srp&refId=293a6a4e-9442-867b-9c23-bbbe86a1001a&s=Car&sb=rel&searchId=293a6a4e-9442-867b-9c23-bbbe86a1001a&vc=Car
Nissan Note Acenta,EZ 03/2014 • 153.276 km • 66 kW (90 PS) • Diesel,4.650 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407149536&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4650%3A4699&ref=srp&refId=293a6a4e-9442-867b-9c23-bbbe86a1001a&s=Car&sb=rel&searchId=293a6a4e-9442-867b-9c23-bbbe86a1001a&vc=Car
