titles,details,prices,links
Renault Twingo Expression*Klima*Tempomat*TÜV 07/2026*,Unfallfrei • EZ 10/2012 • 151.000 km • 55 kW (75 PS) • Benzin,3.199 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Renault Twingo Life/ALWETTER REIFEN/MOTOR GETRIBE 1A/1H,Unfallfrei • EZ 08/2016 • 185.000 km • 51 kW (69 PS) • Benzin,3.190 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Ford B-Max B-MAX Trend.Klima.Tüv.08/25,Unfallfrei • EZ 09/2014 • 178.800 km • 74 kW (101 PS) • Benzin,3.150 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Opel Corsa 1.4 Satellite TÜV neu,Unfallfrei • EZ 03/2011 • 164.400 km • 64 kW (87 PS) • Benzin,3.150 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Mitsubishi Space Star Diamant Edition+ Euro5 Klima 1Hand,EZ 09/2015 • 189.000 km • 59 kW (80 PS) • Benzin,3.199 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
"Fiat Punto EvoKlima,Euro 5, 2 Hand,",Unfallfrei • EZ 08/2010 • 155.000 km • 57 kW (77 PS) • Benzin,3.199 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Opel Corsa 1.4 Satellite TÜV neu,Unfallfrei • EZ 03/2011 • 164.400 km • 64 kW (87 PS) • Benzin,3.150 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
BMW 318 Baureihe 3 Touring 318i Unfallfrei,Unfallfrei • EZ 07/2010 • 188.000 km • 105 kW (143 PS) • Benzin,3.150 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Skoda Fabia Classic+2Hand+TÜV+KLIMA+8fachbereift,EZ 04/2010 • 157.600 km • 51 kW (69 PS) • Benzin,3.190 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Seat Mii Style,EZ 11/2015 • 200.000 km • 44 kW (60 PS) • Benzin,3.190 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Renault Scenic III Grand Paris,EZ 12/2013 • 189.000 km • 85 kW (116 PS) • Benzin,3.190 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Mazda 5 Sports-Line,Reparierter Unfallschaden • EZ 03/2011 • 160.000 km • 85 kW (116 PS) • Diesel,3.150 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Mercedes-Benz Mercedes-benz A 160 A 160 CDI BlueEFFICIENCY Ele,Unfallfrei • EZ 06/2010 • 150.000 km • 60 kW (82 PS) • Diesel,3.199 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Subaru Legacy Kombi Outback Trend/ AWD / Kamera / Navi,EZ 06/2012 • 187.600 km • 110 kW (150 PS) • Diesel,3.190 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
BMW 320i Automatik 2010 mit Motorproblem,EZ 10/2010 • 162.550 km • 125 kW (170 PS) • Benzin,3.190 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Skoda Fabia Ambition/Klima/Zentral/Servo/2 Hand/Tüv Ne,Unfallfrei • EZ 05/2013 • 156.451 km • 44 kW (60 PS) • Benzin,3.199 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
Nissan X-Trail Columbia,EZ 05/2011 • 183.122 km • 100 kW (136 PS) • Diesel,3.150 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407568170&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3150%3A3199&ref=srp&refId=ad00ab78-5806-0a95-56de-69e68cf79f55&s=Car&sb=rel&searchId=ad00ab78-5806-0a95-56de-69e68cf79f55&vc=Car
