titles,details,prices,links
"BMW 320i Ed.Alu,Klima,Navi,Xenon,PDC,Shz,Tel,Facelft",Unfallfrei • EZ 09/2011 • 202.600 km • 125 kW (170 PS) • Benzin,7.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
"Volkswagen Golf VI Plus Life,Navi,AHK,SHZ.",Unfallfrei • EZ 10/2013 • 173.000 km • 77 kW (105 PS) • Diesel,7.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
BMW 116 Baureihe 1 Lim. 3-trg. 116i Advantage,Unfallfrei • EZ 12/2015 • 150.200 km • 80 kW (109 PS) • Benzin,7.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Volkswagen Polo V *2.HD~TÜV 03/26~BLUETOOTH~KLIMA*,Unfallfrei • EZ 08/2015 • 154.500 km • 44 kW (60 PS) • Benzin,7.495 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
"Ford Mondeo 2,0TDCi 103kW Titanium Turnier PowerS...",Unfallfrei • EZ 09/2014 • 167.000 km • 103 kW (140 PS) • Diesel,7.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Volkswagen Touran Trendline BMT,EZ 04/2013 • 236.000 km • 77 kW (105 PS) • Diesel,7.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
"BMW 120d Urban Line, abzugeben ab dem 05.11.2024",EZ 12/2011 • 210.000 km • 135 kW (184 PS) • Diesel,7.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Volkswagen Golf VI Variant Match*Aluräder*Navi*Leder*Touch,EZ 05/2013 • 155.207 km • 90 kW (122 PS) • Benzin,7.450 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Mercedes-Benz Citan Kombi 109 CDI lang Tourer Edition Panorama,EZ 01/2016 • 165.000 km • 66 kW (90 PS) • Diesel,7.450 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Mercedes-Benz Citan 108 CDI lang Klima Winterräder Radio HU AU,Unfallfrei • EZ 09/2015 • 154.000 km • 55 kW (75 PS) • Diesel,7.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Volkswagen Golf VII Lim. Comfortline BMT,Unfallfrei • EZ 05/2013 • 157.000 km • 90 kW (122 PS) • Benzin,7.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Volkswagen Golf VII 1.2 BMT *KLIMAAUTO/PDC/AHK*,Unfallfrei • EZ 06/2013 • 168.200 km • 63 kW (86 PS) • Benzin,7.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
BMW 1 116i,Unfallfrei • EZ 08/2014 • 156.000 km • 100 kW (136 PS) • Benzin,7.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Volkswagen Golf VI Cabriolet 1.2 105 PS HU neu Klima S/W,EZ 07/2012 • 155.252 km • 77 kW (105 PS) • Benzin,7.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Volkswagen Golf VII Variant Cup BMT,Unfallfrei • EZ 10/2014 • 170.000 km • 81 kW (110 PS) • Diesel,7.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Volkswagen Golf VI Plus Style BMT,Unfallfrei • EZ 09/2011 • 152.500 km • 77 kW (105 PS) • Benzin,7.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Volkswagen Polo V Comfortline BMT/Start-Stopp,Unfallfrei • EZ 06/2017 • 170.927 km • 66 kW (90 PS) • Diesel,7.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Volkswagen Polo V Highline Chrom-Paket (1) l.Hand,Unfallfrei • EZ 06/2013 • 156.000 km • 66 kW (90 PS) • Benzin,7.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
Volkswagen Golf VI Variant Highline,Unfallfrei • EZ 10/2011 • 155.000 km • 118 kW (160 PS) • Benzin,7.470 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
"Volkswagen Golf Plus VI Life2,0 TDI 140 PS/NAVI/Tüv Neu!",Unfallfrei • EZ 11/2013 • 175.650 km • 103 kW (140 PS) • Diesel,7.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401319079&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7450%3A7499&ref=srp&refId=b32c4f93-8eed-7d24-f191-63ce05626475&s=Car&sb=rel&searchId=b32c4f93-8eed-7d24-f191-63ce05626475&vc=Car
