titles,details,prices,links
"Audi A1 Sportback S line Sportpaket,Klima,Navi,Top",EZ 05/2013 • 185.000 km • 105 kW (143 PS) • Diesel,9.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
"Volkswagen Polo 1.0 TSI iQ. Drive Comfortline, Navi, Klima",EZ 03/2018 • 156.500 km • 70 kW (95 PS) • Benzin,"9.450 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Volkswagen Golf 7 Comfortline /Navi/ACC/LED/Klimaauto/PDC/,Unfallfrei • EZ 09/2017 • 162.000 km • 81 kW (110 PS) • Benzin,9.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Volkswagen Golf VII 1.2 TSI Cup BlueMotion,Unfallfrei • EZ 09/2014 • 154.711 km • 63 kW (86 PS) • Benzin,9.495 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Seat Altea XL 1.4 TSI,EZ 08/2012 • 161.036 km • 92 kW (125 PS) • Benzin,9.450 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Skoda Superb 2.0 TDI Combi Exclusive *Bi-Xenon*PDC*,EZ 05/2014 • 173.000 km • 103 kW (140 PS) • Diesel,9.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
BMW CABRIO SCHECKHEFT FACELIFT XENON VOLLEDER 8FACH,Unfallfrei • EZ 07/2010 • 208.000 km • 125 kW (170 PS) • Benzin,9.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Volkswagen Golf VII Variant Trendline BlueMotion,EZ 09/2015 • 154.764 km • 81 kW (110 PS) • Diesel,9.450 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
"Volkswagen Golf VII Lim. Lounge BMT""Klim""PDC""Garantie",EZ 09/2015 • 163.000 km • 81 kW (110 PS) • Benzin,9.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Volkswagen Golf Variant Trendline BMT PDC SH BC TÜV NEU,Unfallfrei • EZ 10/2013 • 155.000 km • 77 kW (105 PS) • Benzin,9.470 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Volkswagen Golf Cup BMT *Panorama*Navi*Temp.*Sitzheizung*,Unfallfrei • EZ 10/2014 • 162.000 km • 81 kW (110 PS) • Benzin,9.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Mercedes-Benz Vito Kasten 109/110/111/114 CDI WORKER FWD kompa,Unfallfrei • EZ 11/2015 • 153.000 km • 65 kW (88 PS) • Diesel,"9.450 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Volkswagen Golf Sportsvan VII Comfortline BMT/Start-Stopp,Unfallfrei • EZ 01/2015 • 166.200 km • 92 kW (125 PS) • Benzin,9.499 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Volkswagen Golf Sportsvan VII Comfortline BMT/Start-Stopp,Unfallfrei • EZ 07/2014 • 157.096 km • 81 kW (110 PS) • Diesel,9.490 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
BMW 216d Active Tourer EURO 6b / GPS NAVI /BLUETOOTH,Unfallfrei • EZ 07/2017 • 159.000 km • 85 kW (116 PS) • Diesel,9.450 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Volkswagen Golf Variant 1.6 TDI Cup BMT DSG Navi Parkassist,EZ 06/2014 • 160.000 km • 77 kW (105 PS) • Diesel,9.450 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
Volkswagen Golf 1.6 TDI Comfortline Led Alu,Unfallfrei • EZ 04/2019 • 172.000 km • 85 kW (116 PS) • Diesel,"9.490 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
BMW 116d Advantage,Unfallfrei • EZ 06/2017 • 160.000 km • 85 kW (116 PS) • Diesel,9.450 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404609723&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9450%3A9499&ref=srp&refId=40d16a18-0e14-d86d-0ea0-b601bcb45667&s=Car&sb=rel&searchId=40d16a18-0e14-d86d-0ea0-b601bcb45667&vc=Car
