titles,details,prices,links
Ford Focus Turnier Cool & Connect,EZ 11/2017 • 260.000 km • 92 kW (125 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Ford Fiesta 1.0 HU Neu,Unfallfrei • EZ 08/2016 • 150.000 km • 59 kW (80 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Volkswagen Golf Plus/1Hand/Schiebedach/Sitzheizung,EZ 10/2011 • 151.322 km • 77 kW (105 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Volkswagen Polo V 1.2 Style ALLWETTER/SHZG/SCHECKHEFT,Unfallfrei • EZ 07/2011 • 150.710 km • 44 kW (60 PS) • Benzin,"5.700 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Volkswagen Touran 1.4 TSI 103kW -,EZ 11/2012 • 224.000 km • 103 kW (140 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
"Opel Corsa E Color Edition 1,4 i-Klima",Unfallfrei • EZ 12/2017 • 165.000 km • 66 kW (90 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Seat Mii Style,EZ 06/2019 • 170.000 km • 55 kW (75 PS) • Benzin,"5.700 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Citroën C4 Cactus Feel,Unfallfrei • EZ 12/2014 • 160.500 km • 60 kW (82 PS) • Benzin,"5.700 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Opel Astra K Sports Tourer Innovation/Navi/Kamera/E 6,Unfallfrei • EZ 01/2017 • 163.513 km • 118 kW (160 PS) • Diesel,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Ford Fiesta Sync Edition Klima/Tüv.Neu/PDC/EURO6,Unfallfrei • EZ 04/2015 • 163.000 km • 60 kW (82 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
BMW 116 Baureihe 1 Lim. 5-trg. 116i,EZ 11/2013 • 183.000 km • 100 kW (136 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Opel Corsa E Edition*SHZ*TEMPOM*KLIMA*4S-REIFEN,Unfallfrei • EZ 01/2017 • 172.515 km • 66 kW (90 PS) • Benzin,5.749 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Seat Ibiza Style Salsa*Klimaautomatik*SHZ*BT*PDC*Navi,EZ 06/2014 • 162.800 km • 77 kW (105 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Volkswagen Polo 1.2 TSI DSG 5p. Comfortline Blue,Unfallfrei • EZ 10/2017 • 158.000 km • 66 kW (90 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Seat Leon ST Style. Festpreis,EZ 03/2016 • 171.568 km • 81 kW (110 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
"Fiat Panda 1,2 Easy EURO 6 Werkstatt überholt",Unfallfrei • EZ 12/2015 • 171.154 km • 51 kW (69 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Volkswagen Golf VI Comfortline Klima Allu Tüv,EZ 01/2010 • 168.000 km • 59 kW (80 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Opel Meriva B Active Neue Steuerketter &Inspektion,EZ 11/2013 • 163.000 km • 88 kW (120 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Volkswagen Golf VII 7 Lim. Comfortline BMT...,EZ 10/2013 • 159.000 km • 77 kW (105 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Mercedes-Benz C 180 C -Klasse Lim. C 180 CGI BlueEfficiency,Unfallfrei • EZ 07/2010 • 170.000 km • 115 kW (156 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Ford C-Max C-MAX Champions Edition,Unfallfrei • EZ 10/2012 • 163.000 km • 92 kW (125 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
Mercedes-Benz Zu verkaufen Mercedes Citan,EZ 01/2016 • 160.000 km • 55 kW (75 PS) • Diesel,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406478009&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&ref=srp&refId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&s=Car&sb=rel&searchId=5ae4b1a8-bc77-3266-6388-d4c5c5f1d301&vc=Car
BMW 118 Baureihe /NAVI/PDC/SHZ/LEDER/HU-NEU/XENON,Unfallfrei • EZ 01/2012 • 185.494 km • 105 kW (143 PS) • Benzin,5.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407214893&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5700%3A5749&pageNumber=2&ref=srp&refId=4c80eb73-9bc2-79c7-13c7-f21f8e1a8bfc&s=Car&sb=rel&searchId=4c80eb73-9bc2-79c7-13c7-f21f8e1a8bfc&vc=Car
