titles,details,prices,links
Mercedes-Benz E 220 CDI T BlueEFFICIENCY,Unfallfrei • EZ 09/2010 • 283.000 km • 125 kW (170 PS) • Diesel,8.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404642166&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8500%3A8549&ref=srp&refId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&s=Car&sb=rel&searchId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&vc=Car
Volkswagen Golf VII Lim. Cup BMT PDC+SHZ+1.Hand,EZ 05/2014 • 157.000 km • 63 kW (86 PS) • Benzin,8.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404642166&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8500%3A8549&ref=srp&refId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&s=Car&sb=rel&searchId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&vc=Car
Volkswagen Touran 1.6 TDI Comfortline Navi Sitzhzg. AHK,EZ 06/2015 • 150.000 km • 77 kW (105 PS) • Diesel,8.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404642166&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8500%3A8549&ref=srp&refId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&s=Car&sb=rel&searchId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&vc=Car
Volkswagen Golf VI Variant Style DSG AHK Steuerkette neu,Unfallfrei • EZ 04/2012 • 150.000 km • 90 kW (122 PS) • Benzin,8.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404642166&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8500%3A8549&ref=srp&refId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&s=Car&sb=rel&searchId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&vc=Car
Mercedes-Benz C 180 T 2.2 CDI W204 BlueEfficiency TÜV 02/2026,EZ 04/2012 • 214.000 km • 88 kW (120 PS) • Diesel,8.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404642166&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8500%3A8549&ref=srp&refId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&s=Car&sb=rel&searchId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&vc=Car
Seat Leon 2.0 TDI 110kW Start&Stop CONNECT CONNECT,EZ 12/2015 • 192.527 km • 110 kW (150 PS) • Diesel,8.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404642166&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8500%3A8549&ref=srp&refId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&s=Car&sb=rel&searchId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&vc=Car
Opel Combo D Edition L1H1,EZ 02/2012 • 172.275 km • 77 kW (105 PS) • Diesel,8.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404642166&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8500%3A8549&ref=srp&refId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&s=Car&sb=rel&searchId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&vc=Car
Volkswagen Golf VII Variant Trendline BMT/Start-Stopp,Unfallfrei • EZ 05/2018 • 183.110 km • 85 kW (116 PS) • Diesel,8.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404642166&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8500%3A8549&ref=srp&refId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&s=Car&sb=rel&searchId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&vc=Car
Volkswagen Golf Sportsvan 1.2 TSI Comfortline BMT NAVI,EZ 12/2014 • 167.000 km • 63 kW (86 PS) • Benzin,8.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404642166&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8500%3A8549&ref=srp&refId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&s=Car&sb=rel&searchId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&vc=Car
Citroën Grand C4 Picasso/Spacetourer Selection 7 Sitzer,EZ 06/2019 • 150.000 km • 121 kW (165 PS) • Benzin,8.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404642166&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8500%3A8549&ref=srp&refId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&s=Car&sb=rel&searchId=2dc21d3b-cd90-019d-b0c7-0666b277aff6&vc=Car
