titles,details,prices,links
Volkswagen Polo V Life BlueMotion 1-Hand ! TÜV-neu !,EZ 01/2014 • 171.828 km • 66 kW (90 PS) • Benzin,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
BMW 320i *limo*Navi*Scheckheft gepflegt*,EZ 10/2010 • 150.000 km • 125 kW (170 PS) • Benzin,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Volkswagen Golf 1.2 TSI BMT Trendline,Unfallfrei • EZ 10/2016 • 160.000 km • 81 kW (110 PS) • Benzin,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Volvo V50 D3 Geartronic Business Edition Business ...,Unfallfrei • EZ 10/2011 • 218.081 km • 110 kW (150 PS) • Diesel,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Skoda Superb 1.8 TSI Elegance Combi Elegance,Unfallfrei • EZ 02/2011 • 235.298 km • 118 kW (160 PS) • Benzin,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Volkswagen Eos 1.4 Edition 2010*AHK*Navi*Top Zustand*,Unfallfrei • EZ 03/2010 • 152.180 km • 118 kW (160 PS) • Benzin,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Opel Astra ST 1.6 CDTI Business 81kW,EZ 10/2017 • 164.000 km • 81 kW (110 PS) • Diesel,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Mercedes-Benz B 180 d BlueEfficiency Edition-Navi-Kamera,EZ 05/2016 • 207.713 km • 80 kW (109 PS) • Diesel,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Volkswagen Golf VI Team 167 TKM 1.Hand Automatik,EZ 04/2010 • 167.800 km • 77 kW (105 PS) • Benzin,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Suzuki Swift 30 Jahre,EZ 04/2014 • 162.148 km • 69 kW (94 PS) • Benzin,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Ford Focus Turnier Trend,Unfallfrei • EZ 04/2014 • 168.884 km • 77 kW (105 PS) • Diesel,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Volkswagen VW Up 60p Benziner! Sparsam,EZ 01/2013 • 150.000 km • 44 kW (60 PS) • Benzin,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Opel Insignia A ST Innovation 4x4+Leder+Pano+Xenon,Unfallfrei • EZ 12/2010 • 150.000 km • 191 kW (260 PS) • Benzin,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
Volkswagen Golf VII Lim. Comfortline BMT 1.4 tsi dsg,Unfallfrei • EZ 03/2015 • 250.000 km • 103 kW (140 PS) • Benzin,6.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406711885&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6000%3A6049&ref=srp&refId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&s=Car&sb=rel&searchId=b40d16de-b73c-6c39-8e2d-a7cc9d709a23&vc=Car
