titles,details,prices,links
Ford Fiesta Titanium,Unfallfrei • EZ 02/2017 • 152.400 km • 74 kW (101 PS) • Benzin,6.280 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Volkswagen Golf Plus VI Team Automatik,EZ 11/2011 • 165.122 km • 77 kW (105 PS) • Benzin,6.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Ford Focus Turnier 1.0 EcoBoost Trend / Klimaaut BT,EZ 03/2018 • 157.600 km • 74 kW (101 PS) • Benzin,"6.280 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Volkswagen Golf 1.2 TSI Trendline Trendline,Unfallfrei • EZ 03/2012 • 173.000 km • 77 kW (105 PS) • Benzin,6.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Ford Focus Turnier Business,Unfallfrei • EZ 02/2018 • 158.000 km • 92 kW (125 PS) • Benzin,"6.250 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Ford Fiesta /Bluetooth/Tempomat/8Fachbereift/Klima,Unfallfrei • EZ 06/2015 • 153.000 km • 60 kW (82 PS) • Benzin,6.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Renault Captur Expression 1.5 dci lkw 2 seats,Unfallfrei • EZ 12/2016 • 153.000 km • 66 kW (90 PS) • Diesel,"6.250 €
25% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Mercedes-Benz Citan Kasten 109 CDI kompakt*TÜV NEU*1.HAND*,EZ 05/2014 • 169.500 km • 66 kW (90 PS) • Diesel,6.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Audi A3 1.4 TFSI*Navi*Klima*Shz*Tempomat*Pdc*,EZ 04/2012 • 158.224 km • 92 kW (125 PS) • Benzin,6.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Audi A3 Sportback 1.8 TFSI Attraction Si-Hzg|Klimaaut,EZ 06/2011 • 161.300 km • 118 kW (160 PS) • Benzin,6.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Volkswagen Golf 1.2 TSI Trendline Trendline,Unfallfrei • EZ 03/2012 • 173.000 km • 77 kW (105 PS) • Benzin,6.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Ford EcoSport Titanium,Unfallfrei • EZ 03/2016 • 159.000 km • 92 kW (125 PS) • Benzin,6.299 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Volkswagen Polo V Trendline TÜV NEU!!,Unfallfrei • EZ 07/2012 • 159.448 km • 55 kW (75 PS) • Diesel,6.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Citroën DS3 Cabrio SoChic*VollScheckheft*Tüv*Cabrio*,Unfallfrei • EZ 04/2014 • 160.000 km • 60 kW (82 PS) • Benzin,6.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Volkswagen Golf Plus 2.0TDI Life AHK Navi SHZ Temp PDC Alu,EZ 09/2013 • 173.060 km • 103 kW (140 PS) • Diesel,6.280 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Skoda Fabia Combi Ambition*aus 1. Hand*,EZ 11/2015 • 170.000 km • 66 kW (90 PS) • Benzin,6.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Ford Fiesta Trend (Klima-TÜV NEU-1Hand),EZ 08/2019 • 175.000 km • 52 kW (71 PS) • Benzin,6.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Volkswagen Golf Plus VI Style Navi Klimaauto. PDC SHZ,EZ 09/2011 • 165.600 km • 77 kW (105 PS) • Diesel,6.299 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Opel Astra J 1.6 Sports Tourer /AHK/NAVI/SHZ/PDC/TÜV,Unfallfrei • EZ 01/2016 • 169.114 km • 81 kW (110 PS) • Diesel,6.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
Volkswagen Touran Comfortline * 7 sitze *,EZ 11/2010 • 168.000 km • 77 kW (105 PS) • Benzin,6.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
"Nissan Note 1.2 Black Edition 2e besitzer,Navi,Airco,Cr",EZ 09/2016 • 178.751 km • 59 kW (80 PS) • Benzin,6.260 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407593133&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6250%3A6299&ref=srp&refId=b2d02921-36b4-de64-42b4-1d1caba8050e&s=Car&sb=rel&searchId=b2d02921-36b4-de64-42b4-1d1caba8050e&vc=Car
