titles,details,prices,links
Volkswagen Golf VI Match,Reparierter Unfallschaden • EZ 05/2012 • 155.000 km • 63 kW (86 PS) • Benzin,3.799 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406779313&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3750%3A3799&ref=srp&refId=47745cfa-0dd7-50b5-4e2a-26ba13189617&s=Car&sb=rel&searchId=47745cfa-0dd7-50b5-4e2a-26ba13189617&vc=Car
Renault Kangoo 1.5DCI Rapid Kasten Klima-MFL-Radio,EZ 03/2017 • 158.492 km • 55 kW (75 PS) • Diesel,3.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406779313&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3750%3A3799&ref=srp&refId=47745cfa-0dd7-50b5-4e2a-26ba13189617&s=Car&sb=rel&searchId=47745cfa-0dd7-50b5-4e2a-26ba13189617&vc=Car
Mercedes-Benz A 160 A -Klasse A 160 *TÜV 2/26*,Unfallfrei • EZ 10/2011 • 170.000 km • 70 kW (95 PS) • Benzin,3.750 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406779313&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3750%3A3799&ref=srp&refId=47745cfa-0dd7-50b5-4e2a-26ba13189617&s=Car&sb=rel&searchId=47745cfa-0dd7-50b5-4e2a-26ba13189617&vc=Car
Mitsubishi Space Star Diamant Edition,Unfallfrei • EZ 07/2015 • 164.176 km • 52 kW (71 PS) • Benzin,3.799 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406779313&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3750%3A3799&ref=srp&refId=47745cfa-0dd7-50b5-4e2a-26ba13189617&s=Car&sb=rel&searchId=47745cfa-0dd7-50b5-4e2a-26ba13189617&vc=Car
Opel Corsa D Active 1.2 Klima+ZV /Tüv/Au Neu,EZ 03/2013 • 153.000 km • 51 kW (69 PS) • Benzin,3.799 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406779313&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3750%3A3799&ref=srp&refId=47745cfa-0dd7-50b5-4e2a-26ba13189617&s=Car&sb=rel&searchId=47745cfa-0dd7-50b5-4e2a-26ba13189617&vc=Car
Alfa Romeo MiTo /Klima/SR-Alu/WR-Alu/Bluetooth/TÜV NEU!!!,EZ 06/2013 • 153.737 km • 58 kW (79 PS) • Benzin,3.777 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406779313&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3750%3A3799&ref=srp&refId=47745cfa-0dd7-50b5-4e2a-26ba13189617&s=Car&sb=rel&searchId=47745cfa-0dd7-50b5-4e2a-26ba13189617&vc=Car
Volkswagen Polo 1.2 44kW Trendline 'Sonderangebot',Unfallfrei • EZ 09/2010 • 165.000 km • 44 kW (60 PS) • Benzin,3.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406779313&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3750%3A3799&ref=srp&refId=47745cfa-0dd7-50b5-4e2a-26ba13189617&s=Car&sb=rel&searchId=47745cfa-0dd7-50b5-4e2a-26ba13189617&vc=Car
Ford Grand C-Max Grand C-MAX Sync Edition,Unfallfrei • EZ 10/2014 • 170.000 km • 110 kW (150 PS) • Benzin,3.790 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406779313&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3750%3A3799&ref=srp&refId=47745cfa-0dd7-50b5-4e2a-26ba13189617&s=Car&sb=rel&searchId=47745cfa-0dd7-50b5-4e2a-26ba13189617&vc=Car
Toyota Aygo AYGO Cool Go Klima*TÜV NEU*INSPEKTION NEU,Unfallfrei • EZ 11/2013 • 163.365 km • 50 kW (68 PS) • Benzin,3.750 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406779313&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3750%3A3799&ref=srp&refId=47745cfa-0dd7-50b5-4e2a-26ba13189617&s=Car&sb=rel&searchId=47745cfa-0dd7-50b5-4e2a-26ba13189617&vc=Car
Volkswagen up! move up! BMT eco Klima/Navi/ERDGAS,Unfallfrei • EZ 09/2014 • 217.490 km • 50 kW (68 PS) • Benzin,3.750 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406779313&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3750%3A3799&ref=srp&refId=47745cfa-0dd7-50b5-4e2a-26ba13189617&s=Car&sb=rel&searchId=47745cfa-0dd7-50b5-4e2a-26ba13189617&vc=Car
