titles,details,prices,links
Renault Scenic III BOSE Edition Navi Teilleder SHZ AHK,Unfallfrei • EZ 09/2012 • 155.519 km • 96 kW (131 PS) • Benzin,5.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403847979&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5250%3A5299&ref=srp&refId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&s=Car&sb=rel&searchId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&vc=Car
Volkswagen up! 1.0 Move-Up! BlueM 5-türig | klima,EZ 02/2016 • 185.001 km • 43 kW (58 PS) • Benzin,"5.250 €
21% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=403847979&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5250%3A5299&ref=srp&refId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&s=Car&sb=rel&searchId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&vc=Car
Citroën C1 1.0 BENZIN-KLIMA-S.HEFT-NEUE TüV!!!!!!!,Unfallfrei • EZ 09/2015 • 155.523 km • 51 kW (69 PS) • Benzin,5.299 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403847979&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5250%3A5299&ref=srp&refId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&s=Car&sb=rel&searchId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&vc=Car
Volkswagen Tiguan Trend & Fun BMT,EZ 01/2012 • 165.000 km • 90 kW (122 PS) • Benzin,5.290 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403847979&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5250%3A5299&ref=srp&refId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&s=Car&sb=rel&searchId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&vc=Car
"Kia Venga Mind 1,6/ Pano/Klima//Kamera/PDC",Unfallfrei • EZ 01/2010 • 175.000 km • 92 kW (125 PS) • Benzin,5.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403847979&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5250%3A5299&ref=srp&refId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&s=Car&sb=rel&searchId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&vc=Car
Alfa Romeo Giulietta 1.4 TB 16V /TÜV/Hu / NEU,Unfallfrei • EZ 09/2012 • 223.000 km • 125 kW (170 PS) • Benzin,5.299 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403847979&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5250%3A5299&ref=srp&refId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&s=Car&sb=rel&searchId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&vc=Car
Honda Civic 1.4 Rot neuen Winterreifen TUV bis 11.2025,Unfallfrei • EZ 12/2011 • 151.000 km • 85 kW (116 PS) • Benzin,5.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403847979&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5250%3A5299&ref=srp&refId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&s=Car&sb=rel&searchId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&vc=Car
Volkswagen Polo V Trendline,Unfallfrei • EZ 01/2012 • 161.000 km • 51 kW (69 PS) • Benzin,5.280 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403847979&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5250%3A5299&ref=srp&refId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&s=Car&sb=rel&searchId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&vc=Car
Opel Corsa E Selection *KLIMA*LENKRADHZG*PDC*EURO6*,EZ 05/2018 • 164.000 km • 51 kW (69 PS) • Benzin,5.250 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403847979&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5250%3A5299&ref=srp&refId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&s=Car&sb=rel&searchId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&vc=Car
Kia Picanto FIFA World Cup*CD*KLIMA*TEL*USB*SITZH*,EZ 09/2014 • 154.253 km • 51 kW (69 PS) • Benzin,5.299 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403847979&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5250%3A5299&ref=srp&refId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&s=Car&sb=rel&searchId=d6e640ae-62a0-73bf-2c2e-d6a5dc8f12cf&vc=Car
