titles,details,prices,links
Volkswagen Golf VII Variant Comfortline BMT 1.4 TSI 90KW,Unfallfrei • EZ 06/2014 • 173.453 km • 90 kW (122 PS) • Benzin,5.350 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Mercedes-Benz B 180 B -Klasse B 180 CDI,EZ 10/2012 • 158.904 km • 80 kW (109 PS) • Diesel,5.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Kia Ceed Sportswagon 1.6 GDI Edition 7 Emotion,EZ 06/2013 • 155.400 km • 99 kW (135 PS) • Benzin,5.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Fiat Punto Evo Sport,Unfallfrei • EZ 12/2011 • 185.000 km • 99 kW (135 PS) • Benzin,5.350 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Toyota Proace L2H1 Kasten,Unfallfrei • EZ 09/2015 • 243.771 km • 94 kW (128 PS) • Diesel,"5.380 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Opel Combo D Selection L1H1,EZ 03/2016 • 157.946 km • 66 kW (90 PS) • Diesel,"5.399 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Volkswagen Golf 1.2 TSI Variant*2.HAND*S-HEFT*AHK!,Unfallfrei • EZ 10/2010 • 166.800 km • 77 kW (105 PS) • Benzin,5.390 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Opel Meriva B Active #1.HAND#AC#ISOFIX#HU 4.2026#45,EZ 06/2014 • 163.200 km • 88 kW (120 PS) • Benzin,5.390 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
"Skoda Fabia Family,Tempomat,Pdc,Sitzhei,1 Hand,Euro 5,",Unfallfrei • EZ 06/2012 • 150.000 km • 63 kW (86 PS) • Benzin,5.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Seat Ibiza 1.2 12V,EZ 12/2012 • 154.000 km • 51 kW (69 PS) • Benzin,5.390 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Opel Insignia Edition,EZ 05/2016 • 174.290 km • 103 kW (140 PS) • Benzin,5.355 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Audi A3 1.4 TFSI Ambition,Unfallfrei • EZ 02/2011 • 170.000 km • 92 kW (125 PS) • Benzin,5.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
"Fiat Punto Evo Sport*Klima*Blue&Me*Soundsystem*17""Alu",Unfallfrei • EZ 11/2011 • 150.000 km • 99 kW (135 PS) • Benzin,5.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Volkswagen Passat Var. 1.4 TSI Trendline Klima Radio,EZ 08/2014 • 204.217 km • 90 kW (122 PS) • Benzin,5.350 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
Volkswagen Polo V Style KLIMA AHK FINANZIERUNG,EZ 09/2011 • 181.821 km • 51 kW (69 PS) • Benzin,5.390 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407367448&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5350%3A5399&ref=srp&refId=447a664e-4f50-c185-19d1-019364bc63f7&s=Car&sb=rel&searchId=447a664e-4f50-c185-19d1-019364bc63f7&vc=Car
