titles,details,prices,links
Audi A3 1.4 TFSI Ambiente Ambiente,Unfallfrei • EZ 01/2013 • 150.000 km • 92 kW (125 PS) • Benzin,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Volkswagen Golf VII Lim. Comfortline BMT / Klima / Navi,Unfallfrei • EZ 07/2013 • 180.800 km • 63 kW (86 PS) • Benzin,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Volkswagen Golf 1.4 TSI 92kW BMT Comfortline Variant,Unfallfrei • EZ 04/2016 • 220.000 km • 92 kW (125 PS) • Benzin,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Volkswagen Polo 1.6 TDI R-Line 6R,Unfallfrei • EZ 04/2012 • 238.877 km • 66 kW (90 PS) • Diesel,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Skoda Octavia 1.6 TDI Greenline Combi Greenline,Reparierter Unfallschaden • EZ 03/2011 • 260.000 km • 103 kW (140 PS) • Diesel,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Opel Astra Sports Tourer 1.7 CDTI Edition 81kW Ed...,Unfallfrei • EZ 12/2014 • 162.500 km • 81 kW (110 PS) • Diesel,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Volkswagen Golf 1.2 TSI 63 kW Style Style,Unfallfrei • EZ 11/2011 • 183.000 km • 63 kW (86 PS) • Benzin,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Volkswagen Golf 2.0 TDI Match*AHK*SHZ*PDC*1.Hand*TÜV 08/26,EZ 05/2013 • 192.800 km • 103 kW (140 PS) • Diesel,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Opel Astra Sports Tourer 1.7 CDTI Edition 81kW Ed...,Unfallfrei • EZ 12/2014 • 162.500 km • 81 kW (110 PS) • Diesel,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Opel Corsa E /OPC-Line Exterieur/IntelliLink/Temp/Pdc,EZ 06/2015 • 169.841 km • 66 kW (90 PS) • Benzin,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Suzuki Swift 4x4 Klima,Unfallfrei • EZ 04/2012 • 157.019 km • 100 kW (136 PS) • Benzin,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Fiat 500L MYSTYLE KLIMA 4 TÜERIG,Unfallfrei • EZ 03/2015 • 176.000 km • 88 kW (120 PS) • Benzin,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
MINI Cooper D +Teilleder+Panorama Glasdach+LM+PDC+USB,EZ 08/2013 • 180.000 km • 82 kW (111 PS) • Diesel,6.600 €6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Volkswagen Touran Comfortline BMT,EZ 06/2012 • 206.099 km • 77 kW (105 PS) • Benzin,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
BMW 328 Baureihe 3 Touring 328i,Unfallfrei • EZ 11/2012 • 216.000 km • 180 kW (245 PS) • Benzin,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Fordecosport ecoboost Titanium Notverkauf...,EZ 04/2015 • 152.000 km • 92 kW (125 PS) • Benzin,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
Hyundai i20 1.2 GO GO,Unfallfrei • EZ 06/2017 • 160.000 km • 55 kW (75 PS) • Benzin,6.100 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402013334&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6100%3A6149&ref=srp&refId=c313efd8-6ddd-2d80-174a-37da3111b59d&s=Car&sb=rel&searchId=c313efd8-6ddd-2d80-174a-37da3111b59d&vc=Car
