titles,details,prices,links
Volvo V60 D6 AWD Plug-in-Hybrid Summum*KX-467-T**,EZ 09/2013 • 187.217 km • 206 kW (280 PS) • Hybrid (Diesel/Elektro),"9.376 €
21% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
Volkswagen Caddy Nfz Maxi Kasten BMT/Klima/Aut-DSG/Eur6,EZ 09/2018 • 150.000 km • 75 kW (102 PS) • Diesel,"9.350 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
Volkswagen Golf VI Cabrio Cup *Navi*LED*PDC*SHZ*Klimaautom.,Unfallfrei • EZ 05/2014 • 154.900 km • 77 kW (105 PS) • Diesel,9.390 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
Volkswagen Golf VII Lim. *TÜV NEU~MJ2014~KLIMA~BI-XENON*,Unfallfrei • EZ 10/2013 • 156.000 km • 77 kW (105 PS) • Benzin,9.395 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
Fiat Doblò 1.3 MJ SX Kasten °Klimaanlage°,EZ 08/2020 • 181.000 km • 70 kW (95 PS) • Diesel,"9.380 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
Volkswagen TOURAN 2.0TDI STYLE*DSG*STANDH*PANO*XENON*NAVI*,Unfallfrei • EZ 04/2012 • 212.000 km • 103 kW (140 PS) • Diesel,9.390 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
Ford Focus 1.5 EB Cool&Connect Navi SHZ PDC DAB,EZ 06/2019 • 152.231 km • 110 kW (150 PS) • Benzin,"9.380 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
Volkswagen Golf VI Match TÜV NEU Automatik Navi PDC SHZ,Unfallfrei • EZ 09/2012 • 155.000 km • 77 kW (105 PS) • Benzin,9.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
Ford Focus 1.5 EB Cool&Connect Navi SHZ PDC DAB,EZ 06/2019 • 152.231 km • 110 kW (150 PS) • Benzin,"9.380 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
Volkswagen Golf VII Kombi 1.6 TDI Navi PDC AHK-abn SHZ Temp,Unfallfrei • EZ 11/2015 • 181.960 km • 81 kW (110 PS) • Diesel,9.390 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
Volkswagen Golf VI GTI *Bi-Xenon AFL*DCC*,EZ 07/2012 • 165.428 km • 155 kW (211 PS) • Benzin,9.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
"Opel Zafira Tourer 1.4 Turbo Navi,Kamera,BiXnon,7Sitz",EZ 01/2016 • 150.000 km • 103 kW (140 PS) • Benzin,9.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=402712974&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9350%3A9399&ref=srp&refId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&s=Car&sb=rel&searchId=dd91ae31-71a9-0742-a2dd-68464a55ebc9&vc=Car
