titles,details,prices,links
"Hyundai i30 / 1,4 Benzin/ NAVI/ TÜV NEU",Unfallfrei • EZ 04/2015 • 182.500 km • 73 kW (99 PS) • Benzin,8.200 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404753285&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8200%3A8249&ref=srp&refId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&s=Car&sb=rel&searchId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&vc=Car
Volkswagen Golf VII Lim. Trendline BMT,Unfallfrei • EZ 10/2015 • 159.800 km • 63 kW (86 PS) • Benzin,8.200 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404753285&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8200%3A8249&ref=srp&refId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&s=Car&sb=rel&searchId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&vc=Car
Volkswagen Touran Comfortline/Klimaautomatik/7 Sitzer/EURO5,EZ 07/2014 • 150.000 km • 103 kW (140 PS) • Benzin,8.200 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404753285&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8200%3A8249&ref=srp&refId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&s=Car&sb=rel&searchId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&vc=Car
"Volkswagen Golf VII Variant TDI,Erst160tkm,Aus 2.Hand,Klima",EZ 12/2014 • 160.900 km • 81 kW (110 PS) • Diesel,8.200 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404753285&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8200%3A8249&ref=srp&refId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&s=Car&sb=rel&searchId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&vc=Car
Opel Combo E Cargo Selection erhöhte Nutzlast,Unfallfrei • EZ 01/2020 • 184.954 km • 75 kW (102 PS) • Diesel,"8.200 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=404753285&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8200%3A8249&ref=srp&refId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&s=Car&sb=rel&searchId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&vc=Car
Volkswagen VW Golf 7 Highline 1.4 TSI DSG ACT,EZ 12/2012 • 199.000 km • 103 kW (140 PS) • Benzin,8.200 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404753285&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8200%3A8249&ref=srp&refId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&s=Car&sb=rel&searchId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&vc=Car
Mazda 6 Kombi Center-Line 2.2 D NAVI KLIMA PDC SITZHZG,EZ 04/2013 • 150.000 km • 110 kW (150 PS) • Diesel,8.200 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404753285&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8200%3A8249&ref=srp&refId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&s=Car&sb=rel&searchId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&vc=Car
Skoda Fabia Combi Soleil 1.0 LED NAVI,Unfallfrei • EZ 01/2019 • 151.000 km • 55 kW (75 PS) • Benzin,8.200 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404753285&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8200%3A8249&ref=srp&refId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&s=Car&sb=rel&searchId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&vc=Car
Volkswagen Polo 1.4 TDI 66kW -,Unfallfrei • EZ 09/2015 • 167.500 km • 66 kW (90 PS) • Diesel,8.200 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404753285&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8200%3A8249&ref=srp&refId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&s=Car&sb=rel&searchId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&vc=Car
BMW 114i Sport Line Sport Line,Reparierter Unfallschaden • EZ 12/2012 • 160.000 km • 75 kW (102 PS) • Benzin,8.200 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404753285&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8200%3A8249&ref=srp&refId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&s=Car&sb=rel&searchId=fcc9be1e-b384-da56-b73a-ccc7e4b211ad&vc=Car
