titles,details,prices,links
Fiat Fiorino 1.3 D LKW-Kasten..!! TÜV NEU..!!,EZ 05/2010 • 211.000 km • 55 kW (75 PS) • Diesel,3.890 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405890551&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3850%3A3899&ref=srp&refId=62c28485-58c1-bd76-9856-9c4f179b09e8&s=Car&sb=rel&searchId=62c28485-58c1-bd76-9856-9c4f179b09e8&vc=Car
Volkswagen up! move up! *KLIMA*TÜV-06/2025*,EZ 11/2017 • 180.366 km • 44 kW (60 PS) • Benzin,3.890 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405890551&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3850%3A3899&ref=srp&refId=62c28485-58c1-bd76-9856-9c4f179b09e8&s=Car&sb=rel&searchId=62c28485-58c1-bd76-9856-9c4f179b09e8&vc=Car
"Ford Fiesta Ambiente 1,0-Alu/Allwetter-RCD",EZ 01/2015 • 152.834 km • 48 kW (65 PS) • Benzin,3.883 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405890551&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3850%3A3899&ref=srp&refId=62c28485-58c1-bd76-9856-9c4f179b09e8&s=Car&sb=rel&searchId=62c28485-58c1-bd76-9856-9c4f179b09e8&vc=Car
"Citroën C3 1.0 VTi Collection Zie opmerking, klima klima",EZ 06/2014 • 150.888 km • 50 kW (68 PS) • Benzin,3.856 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405890551&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3850%3A3899&ref=srp&refId=62c28485-58c1-bd76-9856-9c4f179b09e8&s=Car&sb=rel&searchId=62c28485-58c1-bd76-9856-9c4f179b09e8&vc=Car
BMW 118i [TÜV neu],Reparierter Unfallschaden • EZ 04/2010 • 178.300 km • 105 kW (143 PS) • Benzin,3.850 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405890551&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3850%3A3899&ref=srp&refId=62c28485-58c1-bd76-9856-9c4f179b09e8&s=Car&sb=rel&searchId=62c28485-58c1-bd76-9856-9c4f179b09e8&vc=Car
Mazda 5 2.0 MZR-DISI 110kW Sports-Line i-Stop Spor...,Unfallfrei • EZ 03/2013 • 249.000 km • 110 kW (150 PS) • Benzin,3.899 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405890551&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3850%3A3899&ref=srp&refId=62c28485-58c1-bd76-9856-9c4f179b09e8&s=Car&sb=rel&searchId=62c28485-58c1-bd76-9856-9c4f179b09e8&vc=Car
Ford Fiesta Trend 1.5 TDCi TÜV 05.2025,EZ 05/2017 • 249.950 km • 55 kW (75 PS) • Diesel,3.890 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405890551&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3850%3A3899&ref=srp&refId=62c28485-58c1-bd76-9856-9c4f179b09e8&s=Car&sb=rel&searchId=62c28485-58c1-bd76-9856-9c4f179b09e8&vc=Car
Mercedes-Benz A 160 *Klima/Sitzheizung/Panoramadach*,EZ 08/2011 • 163.581 km • 70 kW (95 PS) • Benzin,3.880 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405890551&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3850%3A3899&ref=srp&refId=62c28485-58c1-bd76-9856-9c4f179b09e8&s=Car&sb=rel&searchId=62c28485-58c1-bd76-9856-9c4f179b09e8&vc=Car
Ford Fiesta 1.0 Trend Klimaanlage PDC CD BC,EZ 02/2014 • 155.203 km • 74 kW (101 PS) • Benzin,3.850 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405890551&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3850%3A3899&ref=srp&refId=62c28485-58c1-bd76-9856-9c4f179b09e8&s=Car&sb=rel&searchId=62c28485-58c1-bd76-9856-9c4f179b09e8&vc=Car
Opel Corsa D Active**TÜV NEU*ÖLSERVICE**,Unfallfrei • EZ 06/2013 • 156.930 km • 51 kW (69 PS) • Benzin,3.890 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405890551&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3850%3A3899&ref=srp&refId=62c28485-58c1-bd76-9856-9c4f179b09e8&s=Car&sb=rel&searchId=62c28485-58c1-bd76-9856-9c4f179b09e8&vc=Car
