titles,details,prices,links
Volkswagen Golf VI Match Klimaaut Sitzhzg PDC V+H,EZ 04/2012 • 169.800 km • 77 kW (105 PS) • Benzin,5.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398605035&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5500%3A5549&ref=srp&refId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&s=Car&sb=rel&searchId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&vc=Car
Volkswagen Polo V Comfortline KLIMA SITZH.SCHECKH.8xBEREIFT,Unfallfrei • EZ 03/2013 • 156.404 km • 51 kW (69 PS) • Benzin,5.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398605035&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5500%3A5549&ref=srp&refId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&s=Car&sb=rel&searchId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&vc=Car
Audi A4 Avant Ambiente,Reparierter Unfallschaden • EZ 11/2013 • 165.912 km • 88 kW (120 PS) • Benzin,5.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398605035&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5500%3A5549&ref=srp&refId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&s=Car&sb=rel&searchId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&vc=Car
"Ford Mondeo 1,6TDCi",Unfallfrei • EZ 02/2012 • 222.000 km • 85 kW (116 PS) • Diesel,5.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398605035&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5500%3A5549&ref=srp&refId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&s=Car&sb=rel&searchId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&vc=Car
Renault Clio dCi 90 Intens,Unfallfrei • EZ 04/2017 • 150.000 km • 66 kW (90 PS) • Diesel,5.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398605035&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5500%3A5549&ref=srp&refId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&s=Car&sb=rel&searchId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&vc=Car
Volkswagen Polo V Life,EZ 10/2013 • 169.800 km • 51 kW (69 PS) • Benzin,5.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398605035&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5500%3A5549&ref=srp&refId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&s=Car&sb=rel&searchId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&vc=Car
Volkswagen Golf VI move TDI *Tüv Bis 02/25*Garantie Möglich,Unfallfrei • EZ 08/2012 • 172.000 km • 77 kW (105 PS) • Diesel,5.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398605035&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5500%3A5549&ref=srp&refId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&s=Car&sb=rel&searchId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&vc=Car
Volkswagen Golf Plus VI Trendline * DSG * Navi * AHK *,EZ 10/2010 • 161.500 km • 77 kW (105 PS) • Benzin,5.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398605035&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5500%3A5549&ref=srp&refId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&s=Car&sb=rel&searchId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&vc=Car
Ford Fiesta Sync Edition,EZ 07/2014 • 151.600 km • 59 kW (80 PS) • Benzin,5.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398605035&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5500%3A5549&ref=srp&refId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&s=Car&sb=rel&searchId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&vc=Car
Nissan Note Acenta|360° Kamera|Navi|Spur Assist,EZ 03/2014 • 150.000 km • 59 kW (80 PS) • Benzin,5.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398605035&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5500%3A5549&ref=srp&refId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&s=Car&sb=rel&searchId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&vc=Car
Opel Corsa E Color Edition ecoFlex / 1.Vorbesitzer,EZ 06/2015 • 158.407 km • 66 kW (90 PS) • Benzin,5.500 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398605035&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5500%3A5549&ref=srp&refId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&s=Car&sb=rel&searchId=1a7bf162-eae0-7abc-31e4-60e2b0adae70&vc=Car
