titles,details,prices,links
Volkswagen Tiguan 1.4 TSI 90kW,Unfallfrei • EZ 02/2011 • 164.500 km • 90 kW (122 PS) • Benzin,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
Volkswagen Golf VII Lim. Highline BMT,EZ 05/2015 • 176.000 km • 90 kW (122 PS) • Benzin,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
Volkswagen Golf VII Variant Comfortline BMT NAVI PDC 1.Hand,EZ 08/2015 • 175.000 km • 81 kW (110 PS) • Diesel,"8.000 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
BMW 116 Baureihe 1 Lim. 5-trg. 116d NAVI,Unfallfrei • EZ 05/2013 • 157.000 km • 85 kW (116 PS) • Diesel,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
Opel Ampera ePionier Edition,EZ 03/2012 • 190.000 km • 111 kW (151 PS) • Hybrid (Benzin/Elektro),8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
Audi TT Roadster 1.8 TFSI -,EZ 10/2010 • 169.000 km • 118 kW (160 PS) • Benzin,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
Seat Alhambra 2.0 TDI Reference*KLIMA*TEMPOMAT*SHZ*,EZ 10/2011 • 228.722 km • 103 kW (140 PS) • Diesel,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
Peugeot 308 Access BlueHDi 100*Klimatronik*MFL,EZ 04/2017 • 155.700 km • 73 kW (99 PS) • Diesel,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
Skoda Fabia 1.2TSI Klimaaut-k Shz ALU Temp-t PDC Xenon,Unfallfrei • EZ 03/2016 • 161.631 km • 81 kW (110 PS) • Benzin,"8.000 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
Fiat 500X 1.6,EZ 05/2015 • 157.200 km • 81 kW (110 PS) • Benzin,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
BMW 116d EfficientDynamics Edit. Sport Line Spor...,Unfallfrei • EZ 04/2013 • 166.700 km • 85 kW (116 PS) • Diesel,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
BMW X1 sDrive 18d.Euro 5.Sitzheizung.USB,EZ 09/2011 • 155.191 km • 105 kW (143 PS) • Diesel,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
Audi A3 Sportback attraction,EZ 11/2014 • 185.431 km • 90 kW (122 PS) • Benzin,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
Volkswagen Vw Golf 7 1.2 TSI Allstar,EZ 04/2016 • 158.744 km • 81 kW (110 PS) • Benzin,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
Volkswagen Tiguan 1.4 TSI 90kW,Unfallfrei • EZ 02/2011 • 164.500 km • 90 kW (122 PS) • Benzin,8.000 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404345183&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8000%3A8049&ref=srp&refId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&s=Car&sb=rel&searchId=97bb4cfb-bcd8-ef16-ef14-a630e055aa69&vc=Car
