titles,details,prices,links
Opel Insignia A Sports Tourer OPC 4x4 *2.Hand*,EZ 02/2010 • 206.800 km • 239 kW (325 PS) • Benzin,6.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403294559&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6350%3A6399&ref=srp&refId=d8b39865-a23f-dd5c-e728-4d52d29560a8&s=Car&sb=rel&searchId=d8b39865-a23f-dd5c-e728-4d52d29560a8&vc=Car
Volkswagen up! Kamera*Tempomat*Sitzheizung*LED*Bluetooth,EZ 03/2020 • 170.300 km • 44 kW (60 PS) • Benzin,6.390 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403294559&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6350%3A6399&ref=srp&refId=d8b39865-a23f-dd5c-e728-4d52d29560a8&s=Car&sb=rel&searchId=d8b39865-a23f-dd5c-e728-4d52d29560a8&vc=Car
"Skoda Citigo 1.0 1.HAND,KLIMA,SERVO,BLUETOOTH",EZ 11/2018 • 158.000 km • 44 kW (60 PS) • Benzin,6.350 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403294559&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6350%3A6399&ref=srp&refId=d8b39865-a23f-dd5c-e728-4d52d29560a8&s=Car&sb=rel&searchId=d8b39865-a23f-dd5c-e728-4d52d29560a8&vc=Car
Volkswagen Golf VI Variant Trendline *KLIMA*TÜV NE,EZ 09/2010 • 150.000 km • 77 kW (105 PS) • Diesel,6.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403294559&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6350%3A6399&ref=srp&refId=d8b39865-a23f-dd5c-e728-4d52d29560a8&s=Car&sb=rel&searchId=d8b39865-a23f-dd5c-e728-4d52d29560a8&vc=Car
Opel Insignia A Sports Tourer OPC 4x4 *2.Hand*,EZ 02/2010 • 206.800 km • 239 kW (325 PS) • Benzin,6.399 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403294559&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6350%3A6399&ref=srp&refId=d8b39865-a23f-dd5c-e728-4d52d29560a8&s=Car&sb=rel&searchId=d8b39865-a23f-dd5c-e728-4d52d29560a8&vc=Car
Ford Transit Custom Kasten 310 L2 Limited,Unfallfrei • EZ 04/2013 • 287.000 km • 114 kW (155 PS) • Diesel,"6.380 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=403294559&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6350%3A6399&ref=srp&refId=d8b39865-a23f-dd5c-e728-4d52d29560a8&s=Car&sb=rel&searchId=d8b39865-a23f-dd5c-e728-4d52d29560a8&vc=Car
Volkswagen Golf VI Style,Unfallfrei • EZ 11/2011 • 159.870 km • 77 kW (105 PS) • Diesel,6.370 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403294559&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6350%3A6399&ref=srp&refId=d8b39865-a23f-dd5c-e728-4d52d29560a8&s=Car&sb=rel&searchId=d8b39865-a23f-dd5c-e728-4d52d29560a8&vc=Car
Volkswagen Polo V Trendline BlueMotion/BMT,Unfallfrei • EZ 09/2011 • 155.000 km • 51 kW (69 PS) • Benzin,6.350 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403294559&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6350%3A6399&ref=srp&refId=d8b39865-a23f-dd5c-e728-4d52d29560a8&s=Car&sb=rel&searchId=d8b39865-a23f-dd5c-e728-4d52d29560a8&vc=Car
Volkswagen Golf VI Variant 1.4l TSI Exclusive Leder PDC Pan,Unfallfrei • EZ 07/2013 • 183.990 km • 118 kW (160 PS) • Benzin,6.380 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403294559&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6350%3A6399&ref=srp&refId=d8b39865-a23f-dd5c-e728-4d52d29560a8&s=Car&sb=rel&searchId=d8b39865-a23f-dd5c-e728-4d52d29560a8&vc=Car
MINI ONE Mini 3-trg. One,EZ 08/2014 • 150.000 km • 75 kW (102 PS) • Benzin,"6.360 €
20% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=403294559&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6350%3A6399&ref=srp&refId=d8b39865-a23f-dd5c-e728-4d52d29560a8&s=Car&sb=rel&searchId=d8b39865-a23f-dd5c-e728-4d52d29560a8&vc=Car
Volkswagen Polo V 1.4 TDI Comfortline BMT *Navi*ACC*Klima*,EZ 11/2015 • 186.100 km • 66 kW (90 PS) • Diesel,6.390 €,https://suchen.mobile.de/fahrzeuge/details.html?id=403294559&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6350%3A6399&ref=srp&refId=d8b39865-a23f-dd5c-e728-4d52d29560a8&s=Car&sb=rel&searchId=d8b39865-a23f-dd5c-e728-4d52d29560a8&vc=Car
