titles,details,prices,links
Renault Megane Estate 1.6 dCi Bose *Navi*Camera*ACC*,EZ 03/2018 • 217.066 km • 96 kW (131 PS) • Diesel,"8.446 €
21% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=407737572&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8400%3A8449&ref=srp&refId=de674b43-83b1-2a2d-4b71-25813825dd27&s=Car&sb=rel&searchId=de674b43-83b1-2a2d-4b71-25813825dd27&vc=Car
BMW 2 16 Active Tourer Advantage-Navi-Euro6,Unfallfrei • EZ 03/2016 • 151.400 km • 75 kW (102 PS) • Benzin,8.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407737572&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8400%3A8449&ref=srp&refId=de674b43-83b1-2a2d-4b71-25813825dd27&s=Car&sb=rel&searchId=de674b43-83b1-2a2d-4b71-25813825dd27&vc=Car
Volkswagen Golf VII Lim. Trendline BMT,Unfallfrei • EZ 03/2014 • 175.198 km • 63 kW (86 PS) • Benzin,8.440 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407737572&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8400%3A8449&ref=srp&refId=de674b43-83b1-2a2d-4b71-25813825dd27&s=Car&sb=rel&searchId=de674b43-83b1-2a2d-4b71-25813825dd27&vc=Car
Volkswagen Golf 1.2 TSI 63kW BMT Comfortline,Unfallfrei • EZ 01/2013 • 169.800 km • 63 kW (86 PS) • Benzin,8.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407737572&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8400%3A8449&ref=srp&refId=de674b43-83b1-2a2d-4b71-25813825dd27&s=Car&sb=rel&searchId=de674b43-83b1-2a2d-4b71-25813825dd27&vc=Car
"Ford Galaxy 1,6 EcoBoost Trend, Top Zustand, HU neu",EZ 05/2015 • 177.900 km • 118 kW (160 PS) • Benzin,8.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407737572&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8400%3A8449&ref=srp&refId=de674b43-83b1-2a2d-4b71-25813825dd27&s=Car&sb=rel&searchId=de674b43-83b1-2a2d-4b71-25813825dd27&vc=Car
BMW TÜV&AU Neu! 1. Hand & BMW checkheftgepflegt,Unfallfrei • EZ 03/2013 • 167.000 km • 100 kW (136 PS) • Benzin,8.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407737572&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8400%3A8449&ref=srp&refId=de674b43-83b1-2a2d-4b71-25813825dd27&s=Car&sb=rel&searchId=de674b43-83b1-2a2d-4b71-25813825dd27&vc=Car
Volkswagen T5 Transporter Pritsche Pritsche Doppelkabine,Unfallfrei • EZ 08/2014 • 270.440 km • 103 kW (140 PS) • Diesel,"8.440 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=407737572&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8400%3A8449&ref=srp&refId=de674b43-83b1-2a2d-4b71-25813825dd27&s=Car&sb=rel&searchId=de674b43-83b1-2a2d-4b71-25813825dd27&vc=Car
Volkswagen Golf 1.2 TSI BMT Trendline Variant Trendline,Unfallfrei • EZ 04/2017 • 150.000 km • 81 kW (110 PS) • Benzin,8.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407737572&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8400%3A8449&ref=srp&refId=de674b43-83b1-2a2d-4b71-25813825dd27&s=Car&sb=rel&searchId=de674b43-83b1-2a2d-4b71-25813825dd27&vc=Car
Renault Megane Estate 1.2 TCe Zen | KEYLESS | NAVIGATIE,EZ 02/2017 • 158.480 km • 97 kW (132 PS) • Benzin,8.442 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407737572&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8400%3A8449&ref=srp&refId=de674b43-83b1-2a2d-4b71-25813825dd27&s=Car&sb=rel&searchId=de674b43-83b1-2a2d-4b71-25813825dd27&vc=Car
Seat Altea XL 125PS Sun Navi Bi-Xenon Winter,Unfallfrei • EZ 06/2015 • 152.411 km • 92 kW (125 PS) • Benzin,8.440 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407737572&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8400%3A8449&ref=srp&refId=de674b43-83b1-2a2d-4b71-25813825dd27&s=Car&sb=rel&searchId=de674b43-83b1-2a2d-4b71-25813825dd27&vc=Car
BMW TÜV&AU Neu! 1. Hand & BMW checkheftgepflegt,Unfallfrei • EZ 03/2013 • 167.000 km • 100 kW (136 PS) • Benzin,8.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407737572&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8400%3A8449&ref=srp&refId=de674b43-83b1-2a2d-4b71-25813825dd27&s=Car&sb=rel&searchId=de674b43-83b1-2a2d-4b71-25813825dd27&vc=Car
