titles,details,prices,links
Volkswagen Fox 1.2 Basis/ TÜV NEU/ Ganzjahresreifen,Unfallfrei • EZ 10/2011 • 156.124 km • 44 kW (60 PS) • Benzin,3.600 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406708939&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3600%3A3649&ref=srp&refId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&s=Car&sb=rel&searchId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&vc=Car
Volkswagen up! 1.0 Klima Euro 6,EZ 04/2016 • 156.000 km • 44 kW (60 PS) • Benzin,3.600 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406708939&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3600%3A3649&ref=srp&refId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&s=Car&sb=rel&searchId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&vc=Car
Kia cee'd / Ceed 1.4 CVVT Edition 7 Edition 7,Unfallfrei • EZ 08/2011 • 162.250 km • 66 kW (90 PS) • Benzin,3.600 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406708939&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3600%3A3649&ref=srp&refId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&s=Car&sb=rel&searchId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&vc=Car
Kia cee'd / Ceed 1.4 CVVT Edition 7 Edition 7,Unfallfrei • EZ 08/2011 • 162.250 km • 66 kW (90 PS) • Benzin,3.600 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406708939&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3600%3A3649&ref=srp&refId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&s=Car&sb=rel&searchId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&vc=Car
MINI Cooper D Cooper,Unfallfrei • EZ 06/2012 • 228.000 km • 66 kW (90 PS) • Diesel,3.600 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406708939&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3600%3A3649&ref=srp&refId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&s=Car&sb=rel&searchId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&vc=Car
"Ford Mondeo 2,0TDCi 103kW DPF Titanium Turnier Ti...",Unfallfrei • EZ 03/2010 • 297.435 km • 103 kW (140 PS) • Diesel,3.600 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406708939&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3600%3A3649&ref=srp&refId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&s=Car&sb=rel&searchId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&vc=Car
Peugeot 308 Active,Unfallfrei • EZ 11/2011 • 168.000 km • 88 kW (120 PS) • Benzin,3.600 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406708939&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3600%3A3649&ref=srp&refId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&s=Car&sb=rel&searchId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&vc=Car
Hyundai i20 Classic,Unfallfrei • EZ 12/2010 • 161.972 km • 57 kW (77 PS) • Benzin,3.600 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406708939&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3600%3A3649&ref=srp&refId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&s=Car&sb=rel&searchId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&vc=Car
BMW 118i / Euro 5 / AHK / 2-Hand,EZ 03/2011 • 151.000 km • 105 kW (143 PS) • Benzin,3.600 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406708939&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3600%3A3649&ref=srp&refId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&s=Car&sb=rel&searchId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&vc=Car
Seat Ibiza SC Copa Euro5 Klima,Unfallfrei • EZ 05/2011 • 171.000 km • 63 kW (86 PS) • Benzin,3.600 €,https://suchen.mobile.de/fahrzeuge/details.html?id=406708939&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=3600%3A3649&ref=srp&refId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&s=Car&sb=rel&searchId=0f67505f-2681-c2a9-c7f3-a1b69894ab49&vc=Car
