titles,details,prices,links
Volkswagen Golf Variant 1.0 TSI 116pk Comfortline -NAVI-ECC,EZ 02/2017 • 185.672 km • 85 kW (116 PS) • Benzin,"7.739 €
21% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Volkswagen Polo V Life Scchiebedach Automatik PDC Klimaaut.,Unfallfrei • EZ 07/2013 • 160.000 km • 77 kW (105 PS) • Benzin,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Volkswagen Polo V Original BMT/Start-Stopp *LED*NAVI*KAMERA,Unfallfrei • EZ 11/2015 • 179.000 km • 66 kW (90 PS) • Benzin,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Opel Corsa 1.4 Active Automatik Active,Unfallfrei • EZ 09/2017 • 160.000 km • 66 kW (90 PS) • Benzin,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Ford Transit Courier 1.6 Trend,EZ 03/2016 • 173.957 km • 70 kW (95 PS) • Diesel,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Opel Astra J GTC 1.4 Turbo Opc Line,EZ 01/2013 • 153.000 km • 103 kW (140 PS) • Benzin,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
"Volkswagen Polo V Style,1.Hand, Klima",Unfallfrei • EZ 02/2012 • 155.000 km • 77 kW (105 PS) • Benzin,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
BMW 116 Baureihe 1 Lim. 3-trg. 116d LED Klima Sitzh.,EZ 05/2016 • 175.000 km • 85 kW (116 PS) • Diesel,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Peugeot 2008 Active 1.5d,EZ 04/2019 • 151.982 km • 75 kW (102 PS) • Diesel,"7.744 €
21% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Citroën C4 Cactus Feel 1.2 Benzin facelift,Unfallfrei • EZ 05/2018 • 163.000 km • 81 kW (110 PS) • Benzin,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Volkswagen Caddy Kasten/ KLIMA / Nettopreis 6.471 €,EZ 11/2012 • 159.900 km • 55 kW (75 PS) • Diesel,"7.700 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Volkswagen Golf VII Lim. Trendline BMT,Unfallfrei • EZ 06/2016 • 198.000 km • 81 kW (110 PS) • Diesel,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Skoda Fabia Combi Edition,EZ 01/2016 • 157.000 km • 77 kW (105 PS) • Diesel,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Hyundai i20 5-trg. Klima Sitzheizung Tempomat ALU,EZ 01/2015 • 159.000 km • 63 kW (86 PS) • Benzin,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Volkswagen Golf VII 2.0 TDI Variant Lounge BMT*TÜV 05/25*,EZ 01/2016 • 215.000 km • 110 kW (150 PS) • Diesel,"7.700 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Hyundai ix20 1.6i 16V CVVT-i,Unfallfrei • EZ 02/2015 • 161.000 km • 92 kW (125 PS) • Benzin,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
Opel Insignia A Country Tourer Basis ecoFlex 4x4,Unfallfrei • EZ 02/2016 • 160.200 km • 125 kW (170 PS) • Diesel,7.700 €,https://suchen.mobile.de/fahrzeuge/details.html?id=400266282&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=7700%3A7749&ref=srp&refId=df53f224-7449-3b4a-fc61-53f60b29397a&s=Car&sb=rel&searchId=df53f224-7449-3b4a-fc61-53f60b29397a&vc=Car
