titles,details,prices,links
Volkswagen Touran 1.6 TDI DPF,EZ 07/2013 • 200.931 km • 77 kW (105 PS) • Diesel,6.190 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404455235&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6150%3A6199&ref=srp&refId=84f12948-3887-eb5e-a5d0-bdb67161693a&s=Car&sb=rel&searchId=84f12948-3887-eb5e-a5d0-bdb67161693a&vc=Car
"Ford Tourneo Courier 1.0 Bluetooth, Winterpaket, gepf",EZ 05/2016 • 154.324 km • 74 kW (101 PS) • Benzin,6.175 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404455235&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6150%3A6199&ref=srp&refId=84f12948-3887-eb5e-a5d0-bdb67161693a&s=Car&sb=rel&searchId=84f12948-3887-eb5e-a5d0-bdb67161693a&vc=Car
Volkswagen Golf VI Variant 1.4 TSI Match 2.Hand NAVI,EZ 10/2012 • 180.137 km • 90 kW (122 PS) • Benzin,6.190 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404455235&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6150%3A6199&ref=srp&refId=84f12948-3887-eb5e-a5d0-bdb67161693a&s=Car&sb=rel&searchId=84f12948-3887-eb5e-a5d0-bdb67161693a&vc=Car
Skoda Fabia Combi 1.2l 90PS KLIMAAUTOMATIK/TEMPOMAT,EZ 03/2016 • 163.900 km • 66 kW (90 PS) • Benzin,6.190 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404455235&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6150%3A6199&ref=srp&refId=84f12948-3887-eb5e-a5d0-bdb67161693a&s=Car&sb=rel&searchId=84f12948-3887-eb5e-a5d0-bdb67161693a&vc=Car
"Ford Focus 1,6 Titanium Turnier, AHK, Android, Box",Unfallfrei • EZ 08/2010 • 188.000 km • 74 kW (101 PS) • Benzin,6.150 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404455235&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6150%3A6199&ref=srp&refId=84f12948-3887-eb5e-a5d0-bdb67161693a&s=Car&sb=rel&searchId=84f12948-3887-eb5e-a5d0-bdb67161693a&vc=Car
Nissan Juke Acenta,EZ 09/2012 • 170.578 km • 86 kW (117 PS) • Benzin,6.150 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404455235&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6150%3A6199&ref=srp&refId=84f12948-3887-eb5e-a5d0-bdb67161693a&s=Car&sb=rel&searchId=84f12948-3887-eb5e-a5d0-bdb67161693a&vc=Car
Skoda Fabia Ambition,EZ 05/2014 • 154.500 km • 63 kW (86 PS) • Benzin,6.150 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404455235&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6150%3A6199&ref=srp&refId=84f12948-3887-eb5e-a5d0-bdb67161693a&s=Car&sb=rel&searchId=84f12948-3887-eb5e-a5d0-bdb67161693a&vc=Car
Mercedes-Benz E 200 E -Klasse T-Modell BlueEfficiency,EZ 04/2010 • 161.210 km • 135 kW (184 PS) • Benzin,6.150 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404455235&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6150%3A6199&ref=srp&refId=84f12948-3887-eb5e-a5d0-bdb67161693a&s=Car&sb=rel&searchId=84f12948-3887-eb5e-a5d0-bdb67161693a&vc=Car
Volkswagen up! move up! BMT/Start-Stopp,Unfallfrei • EZ 10/2018 • 160.000 km • 44 kW (60 PS) • Benzin,6.150 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404455235&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6150%3A6199&ref=srp&refId=84f12948-3887-eb5e-a5d0-bdb67161693a&s=Car&sb=rel&searchId=84f12948-3887-eb5e-a5d0-bdb67161693a&vc=Car
"Citroën C4 Picasso/Spacetourer Business NAVI 1,6 HdI",EZ 04/2016 • 168.000 km • 85 kW (116 PS) • Diesel,"6.189 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=404455235&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6150%3A6199&ref=srp&refId=84f12948-3887-eb5e-a5d0-bdb67161693a&s=Car&sb=rel&searchId=84f12948-3887-eb5e-a5d0-bdb67161693a&vc=Car
