titles,details,prices,links
"Volkswagen Polo V Style 1,4*Temp.*Klima* TÜV*Garantie*8fach",EZ 03/2011 • 169.803 km • 63 kW (86 PS) • Benzin,5.599 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401028549&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5550%3A5599&ref=srp&refId=028e80c6-7a94-3559-dd95-c5b15d0cb811&s=Car&sb=rel&searchId=028e80c6-7a94-3559-dd95-c5b15d0cb811&vc=Car
Mercedes-Benz Citan Kasten 108 CDI lang|1.Hand|,Unfallfrei • EZ 06/2017 • 172.730 km • 55 kW (75 PS) • Diesel,5.550 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401028549&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5550%3A5599&ref=srp&refId=028e80c6-7a94-3559-dd95-c5b15d0cb811&s=Car&sb=rel&searchId=028e80c6-7a94-3559-dd95-c5b15d0cb811&vc=Car
Volkswagen up! high up! BMT,Unfallfrei • EZ 09/2012 • 155.776 km • 44 kW (60 PS) • Benzin,5.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401028549&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5550%3A5599&ref=srp&refId=028e80c6-7a94-3559-dd95-c5b15d0cb811&s=Car&sb=rel&searchId=028e80c6-7a94-3559-dd95-c5b15d0cb811&vc=Car
Mercedes-Benz B 180 B -Klasse B 180,Unfallfrei • EZ 02/2011 • 151.190 km • 85 kW (116 PS) • Benzin,5.550 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401028549&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5550%3A5599&ref=srp&refId=028e80c6-7a94-3559-dd95-c5b15d0cb811&s=Car&sb=rel&searchId=028e80c6-7a94-3559-dd95-c5b15d0cb811&vc=Car
Renault Megane III Grandtour BOSE Edition|AHK| W/S Räder,Unfallfrei • EZ 06/2013 • 257.421 km • 96 kW (131 PS) • Diesel,5.555 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401028549&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5550%3A5599&ref=srp&refId=028e80c6-7a94-3559-dd95-c5b15d0cb811&s=Car&sb=rel&searchId=028e80c6-7a94-3559-dd95-c5b15d0cb811&vc=Car
Volkswagen Highline - 1. Hand - Scheckheft - Nichtraucher,Reparierter Unfallschaden • EZ 10/2014 • 205.000 km • 81 kW (110 PS) • Benzin,5.550 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401028549&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5550%3A5599&ref=srp&refId=028e80c6-7a94-3559-dd95-c5b15d0cb811&s=Car&sb=rel&searchId=028e80c6-7a94-3559-dd95-c5b15d0cb811&vc=Car
Volkswagen up! BMT move up!/Allwetterreifen/ISOFIX/Klima,Unfallfrei • EZ 10/2012 • 169.000 km • 44 kW (60 PS) • Benzin,"5.590 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=401028549&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5550%3A5599&ref=srp&refId=028e80c6-7a94-3559-dd95-c5b15d0cb811&s=Car&sb=rel&searchId=028e80c6-7a94-3559-dd95-c5b15d0cb811&vc=Car
Volkswagen Golf VI Style/Scheckheft/Tün neu/AHK,EZ 03/2012 • 175.000 km • 59 kW (80 PS) • Benzin,5.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401028549&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5550%3A5599&ref=srp&refId=028e80c6-7a94-3559-dd95-c5b15d0cb811&s=Car&sb=rel&searchId=028e80c6-7a94-3559-dd95-c5b15d0cb811&vc=Car
Dacia Sandero II Laureate,EZ 06/2016 • 156.000 km • 66 kW (90 PS) • Diesel,5.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401028549&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5550%3A5599&ref=srp&refId=028e80c6-7a94-3559-dd95-c5b15d0cb811&s=Car&sb=rel&searchId=028e80c6-7a94-3559-dd95-c5b15d0cb811&vc=Car
BMW 116 Baureihe 1 Lim. 5-trg. 116i,EZ 03/2012 • 164.000 km • 100 kW (136 PS) • Benzin,5.590 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401028549&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5550%3A5599&ref=srp&refId=028e80c6-7a94-3559-dd95-c5b15d0cb811&s=Car&sb=rel&searchId=028e80c6-7a94-3559-dd95-c5b15d0cb811&vc=Car
Volkswagen Tiguan Team 4Motion*PDC*SHZ*TEMPOMAT*,EZ 03/2010 • 158.000 km • 110 kW (150 PS) • Benzin,5.591 €,https://suchen.mobile.de/fahrzeuge/details.html?id=401028549&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=5550%3A5599&ref=srp&refId=028e80c6-7a94-3559-dd95-c5b15d0cb811&s=Car&sb=rel&searchId=028e80c6-7a94-3559-dd95-c5b15d0cb811&vc=Car
