titles,details,prices,links
"BMW 116i M Paket ,Leder,4xTürer,1-Hand,GSHD,Klima,SH",Unfallfrei • EZ 11/2010 • 184.981 km • 90 kW (122 PS) • Benzin,"4.800 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=398079550&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4800%3A4849&ref=srp&refId=3c54916d-7de4-5539-ec3e-5e6ff9235063&s=Car&sb=rel&searchId=3c54916d-7de4-5539-ec3e-5e6ff9235063&vc=Car
Ford Fiesta Celebration*Klima/Sitzheizung*,EZ 06/2017 • 152.000 km • 59 kW (80 PS) • Benzin,4.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398079550&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4800%3A4849&ref=srp&refId=3c54916d-7de4-5539-ec3e-5e6ff9235063&s=Car&sb=rel&searchId=3c54916d-7de4-5539-ec3e-5e6ff9235063&vc=Car
Skoda Citigo Sport |Sitzh|1J.GARANTIE,EZ 03/2014 • 152.500 km • 55 kW (75 PS) • Benzin,4.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398079550&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4800%3A4849&ref=srp&refId=3c54916d-7de4-5539-ec3e-5e6ff9235063&s=Car&sb=rel&searchId=3c54916d-7de4-5539-ec3e-5e6ff9235063&vc=Car
"Volkswagen Polo V Black Edition,R-Line GTI Optik,Navi,Klima",Unfallfrei • EZ 06/2013 • 169.000 km • 51 kW (69 PS) • Benzin,4.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398079550&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4800%3A4849&ref=srp&refId=3c54916d-7de4-5539-ec3e-5e6ff9235063&s=Car&sb=rel&searchId=3c54916d-7de4-5539-ec3e-5e6ff9235063&vc=Car
Seat Ibiza 2.0 TDI FR SC FR,Unfallfrei • EZ 10/2011 • 189.000 km • 105 kW (143 PS) • Diesel,4.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398079550&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4800%3A4849&ref=srp&refId=3c54916d-7de4-5539-ec3e-5e6ff9235063&s=Car&sb=rel&searchId=3c54916d-7de4-5539-ec3e-5e6ff9235063&vc=Car
BMW 116d PDC Steuerkettensatz neu Alu PDC,Unfallfrei • EZ 10/2010 • 199.850 km • 85 kW (116 PS) • Diesel,4.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398079550&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4800%3A4849&ref=srp&refId=3c54916d-7de4-5539-ec3e-5e6ff9235063&s=Car&sb=rel&searchId=3c54916d-7de4-5539-ec3e-5e6ff9235063&vc=Car
Toyota Verso 2.0l D-4D -,Unfallfrei • EZ 08/2010 • 198.382 km • 93 kW (126 PS) • Diesel,4.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398079550&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4800%3A4849&ref=srp&refId=3c54916d-7de4-5539-ec3e-5e6ff9235063&s=Car&sb=rel&searchId=3c54916d-7de4-5539-ec3e-5e6ff9235063&vc=Car
"Ford Focus 1,0 EcoBoost 92kW SYNC Edition Turnier...",Unfallfrei • EZ 08/2013 • 157.000 km • 92 kW (125 PS) • Benzin,4.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398079550&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4800%3A4849&ref=srp&refId=3c54916d-7de4-5539-ec3e-5e6ff9235063&s=Car&sb=rel&searchId=3c54916d-7de4-5539-ec3e-5e6ff9235063&vc=Car
Opel Corsa D Active tüv neu saubere Zustand 1.4,Unfallfrei • EZ 11/2013 • 159.800 km • 64 kW (87 PS) • Benzin,4.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398079550&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4800%3A4849&ref=srp&refId=3c54916d-7de4-5539-ec3e-5e6ff9235063&s=Car&sb=rel&searchId=3c54916d-7de4-5539-ec3e-5e6ff9235063&vc=Car
"Dacia Logan MCV 1.2 54KW EURO6,1.HAND,KLIMA,TÜV",Unfallfrei • EZ 09/2016 • 179.636 km • 54 kW (73 PS) • Benzin,4.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=398079550&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=4800%3A4849&ref=srp&refId=3c54916d-7de4-5539-ec3e-5e6ff9235063&s=Car&sb=rel&searchId=3c54916d-7de4-5539-ec3e-5e6ff9235063&vc=Car
