titles,details,prices,links
BMW X1 xDrive28i,Unfallfrei • EZ 01/2011 • 234.000 km • 190 kW (258 PS) • Benzin,8.850 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405952064&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8850%3A8899&ref=srp&refId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&s=Car&sb=rel&searchId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&vc=Car
Volkswagen Golf VII Variant Comfortline BMT *AHK*,EZ 03/2015 • 157.340 km • 90 kW (122 PS) • Benzin,8.890 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405952064&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8850%3A8899&ref=srp&refId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&s=Car&sb=rel&searchId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&vc=Car
Volkswagen Golf VII Variant Comfortline-Edition BJ.2014 AHK,Reparierter Unfallschaden • EZ 01/2014 • 151.300 km • 90 kW (122 PS) • Benzin,"8.890 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=405952064&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8850%3A8899&ref=srp&refId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&s=Car&sb=rel&searchId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&vc=Car
"Audi A6 Avant 2.8 FSI NAVI,AHK,BIXENON,STANDHEIZUNG",EZ 08/2011 • 176.000 km • 140 kW (190 PS) • Benzin,8.880 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405952064&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8850%3A8899&ref=srp&refId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&s=Car&sb=rel&searchId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&vc=Car
Mercedes-Benz Vito Kasten 113 CDI kompakt*PSC*Allwetterreifen*,Unfallfrei • EZ 12/2013 • 241.000 km • 100 kW (136 PS) • Diesel,8.899 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405952064&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8850%3A8899&ref=srp&refId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&s=Car&sb=rel&searchId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&vc=Car
BMW 316d LIMOSINE/KLIMAA./SITZH./PDC/TEMP./U.V.M,EZ 05/2013 • 185.000 km • 85 kW (116 PS) • Diesel,8.870 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405952064&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8850%3A8899&ref=srp&refId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&s=Car&sb=rel&searchId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&vc=Car
Volkswagen Touran 1.6 TDI Trendline BlueMotion Technolo...,EZ 07/2013 • 204.600 km • 77 kW (105 PS) • Diesel,8.889 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405952064&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8850%3A8899&ref=srp&refId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&s=Car&sb=rel&searchId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&vc=Car
"Volkswagen Polo V Comfortline 1.4 TDI NAVI/SHZ/18""/Top!",Unfallfrei • EZ 06/2015 • 160.528 km • 66 kW (90 PS) • Diesel,8.890 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405952064&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8850%3A8899&ref=srp&refId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&s=Car&sb=rel&searchId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&vc=Car
Volkswagen Caddy Kasten/Kombi Roncalli*AHK*7-SITZER*SHZ*PDC,Unfallfrei • EZ 06/2012 • 152.300 km • 77 kW (105 PS) • Benzin,8.899 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405952064&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8850%3A8899&ref=srp&refId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&s=Car&sb=rel&searchId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&vc=Car
Volkswagen Touran 1.4 16V TSI Life//Navi//,EZ 04/2013 • 161.000 km • 103 kW (140 PS) • Benzin,8.896 €,https://suchen.mobile.de/fahrzeuge/details.html?id=405952064&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8850%3A8899&ref=srp&refId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&s=Car&sb=rel&searchId=8dd8ae83-c6b0-4d32-96a4-db7df6c9a37e&vc=Car
