titles,details,prices,links
Volkswagen Passat 2.0 DIESEL,Unfallfrei • EZ 07/2015 • 271.000 km • Diesel,9.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
Volkswagen Golf 7 VII 1.2 TSI BMT Comfortline PANORAMA/SHZ,EZ 02/2013 • 152.000 km • 77 kW (105 PS) • Benzin,9.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
Volkswagen Golf Sportsvan Trendline BMT/Start-Stopp,EZ 09/2017 • 166.735 km • 63 kW (86 PS) • Benzin,9.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
Volkswagen Golf VII Variant Comfortline BMT,Unfallfrei • EZ 02/2014 • 161.000 km • 110 kW (150 PS) • Diesel,9.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
Mercedes-Benz C 180 AVANTGARDE,Unfallfrei • EZ 09/2012 • 183.000 km • 115 kW (156 PS) • Benzin,9.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
Volkswagen Crafter Kasten 35 lang L3H2 Hochdach THERMO|2.Hd,EZ 03/2015 • 226.300 km • 100 kW (136 PS) • Diesel,"9.401 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
BMW 525d Touring/ M SPORTPAKET/ PANO,EZ 03/2013 • 295.000 km • 160 kW (218 PS) • Diesel,9.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
Volkswagen Polo Highline LED Navi Sitzheizung Einparkhilfe,EZ 01/2019 • 179.700 km • 70 kW (95 PS) • Diesel,9.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
BMW 320 Baureihe 3 Gran Turismo 320 i xDrive,EZ 12/2013 • 169.000 km • 135 kW (184 PS) • Benzin,9.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
Volkswagen Golf VII Lim. Cup BMT*Klima*18-Zoll*Shz*,Unfallfrei • EZ 03/2015 • 188.841 km • 81 kW (110 PS) • Diesel,9.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
Renault Mégane Business Edition/1 Jahr Garantie/Tüv n...,Unfallfrei • EZ 08/2018 • 159.000 km • 81 kW (110 PS) • Diesel,"9.400 €
19% MwSt.",https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
BMW X1 18D SDRIVE * ALU * PDC * FACELIFT,EZ 10/2012 • 161.000 km • 105 kW (143 PS) • Diesel,9.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
Volkswagen Golf 7 VII Variant 1.6 TDI Cup BMT Bi-Xenon/LED,EZ 04/2015 • 193.000 km • 81 kW (110 PS) • Diesel,9.400 €,https://suchen.mobile.de/fahrzeuge/details.html?id=382324195&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=9400%3A9449&ref=srp&refId=bb0f252c-742d-881e-4de3-e1cad22ac141&s=Car&sb=rel&searchId=bb0f252c-742d-881e-4de3-e1cad22ac141&vc=Car
