titles,details,prices,links
MINI COOPER_S Countryman Cooper S All4,Unfallfrei • EZ 01/2011 • 196.000 km • 135 kW (184 PS) • Benzin,6.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
Volkswagen Polo Trendline 1.Hd.Klimaaut. SHZ NSW TOP,Unfallfrei • EZ 07/2017 • 152.000 km • 44 kW (60 PS) • Benzin,6.940 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
Volkswagen up! MOVE KLIMAANLAGE+EL.FENSTER+BLUETOOTH+ISOFIX,Unfallfrei • EZ 07/2017 • 152.425 km • 44 kW (60 PS) • Benzin,6.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
Volkswagen Golf VII Lim. Comfortline BMT,Unfallfrei • EZ 08/2013 • 151.000 km • 90 kW (122 PS) • Benzin,6.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
MINI Cooper D Clubman Bond Street Bond Street,Unfallfrei • EZ 02/2013 • 175.000 km • 82 kW (111 PS) • Diesel,6.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
Volkswagen Touran Highline EcoFuel,Unfallfrei • EZ 03/2011 • 218.347 km • 110 kW (150 PS) • Erdgas (CNG),6.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
Hyundai ix35 1.7 CRDi Comfort 2WD Comfort,Reparierter Unfallschaden • EZ 06/2013 • 197.500 km • 85 kW (116 PS) • Diesel,6.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
Volkswagen Golf VII Lim. Trendline BMT 1.2,EZ 09/2013 • 159.880 km • 63 kW (86 PS) • Benzin,6.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
Volkswagen Golf Plus VI Life,Unfallfrei • EZ 01/2014 • 160.958 km • 77 kW (105 PS) • Diesel,6.940 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
BMW 114 Baureihe 1 Lim. 5-trg. 114i*TÜV-NEU*,Unfallfrei • EZ 07/2013 • 152.000 km • 75 kW (102 PS) • Benzin,6.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
Volkswagen Golf 2.0 TDI Match Verkauf nur an Gewerbe,EZ 10/2012 • 163.173 km • 103 kW (140 PS) • Diesel,6.944 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
BMW 114 Baureihe 1 Lim. 5-trg.PDC TÜV NEU KETTE NEU,Unfallfrei • EZ 09/2012 • 150.000 km • 75 kW (102 PS) • Benzin,6.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
Volkswagen Golf TSI Match *FINANZ. AB 100€/MONAT/NAVI/AHK/K,Unfallfrei • EZ 11/2012 • 163.751 km • 90 kW (122 PS) • Benzin,6.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
Volkswagen Golf VI Cabriolet TÜV NEU/KLIMA/EL VERDECK,EZ 05/2012 • 169.990 km • 77 kW (105 PS) • Benzin,6.900 €,https://suchen.mobile.de/fahrzeuge/details.html?id=407720422&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=6900%3A6949&ref=srp&refId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&s=Car&sb=rel&searchId=1d6cb668-cacc-9e4d-ac0e-8496030adfb8&vc=Car
