titles,details,prices,links
Mercedes-Benz E 220 CDI BlueEfficiency Avantgarde*Leder*Navi*,EZ 07/2011 • 230.000 km • 125 kW (170 PS) • Diesel,8.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404342545&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8800%3A8849&ref=srp&refId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&s=Car&sb=rel&searchId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&vc=Car
"Volkswagen Golf VII Lim.KLIMA,NAVI,SITZHEIZUNG.",Unfallfrei • EZ 11/2015 • 150.000 km • 63 kW (86 PS) • Benzin,8.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404342545&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8800%3A8849&ref=srp&refId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&s=Car&sb=rel&searchId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&vc=Car
Volkswagen Golf 1.4 TSI 92kW BMT CUP CUP,Unfallfrei • EZ 09/2014 • 154.004 km • 92 kW (125 PS) • Benzin,8.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404342545&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8800%3A8849&ref=srp&refId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&s=Car&sb=rel&searchId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&vc=Car
Volkswagen Golf VII Variant Comfortline/Panoramadach - AHK,Unfallfrei • EZ 05/2014 • 167.000 km • 90 kW (122 PS) • Benzin,8.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404342545&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8800%3A8849&ref=srp&refId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&s=Car&sb=rel&searchId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&vc=Car
Opel ADAM S 1.4 TURBO WINTERRÄDER APPLE RECARO GLASDA,EZ 09/2017 • 191.000 km • 110 kW (150 PS) • Benzin,8.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404342545&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8800%3A8849&ref=srp&refId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&s=Car&sb=rel&searchId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&vc=Car
Ford Transit Connect,Unfallfrei • EZ 07/2014 • 182.000 km • 85 kW (116 PS) • Diesel,8.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404342545&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8800%3A8849&ref=srp&refId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&s=Car&sb=rel&searchId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&vc=Car
Volkswagen Golf 1.4 TSI 92kW BMT CUP CUP,Unfallfrei • EZ 09/2014 • 154.004 km • 92 kW (125 PS) • Benzin,8.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404342545&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8800%3A8849&ref=srp&refId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&s=Car&sb=rel&searchId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&vc=Car
Audi A1 Sportback Klima Sitzheiz. BT-Tel. M+S,EZ 05/2016 • 164.989 km • 60 kW (82 PS) • Benzin,8.849 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404342545&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8800%3A8849&ref=srp&refId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&s=Car&sb=rel&searchId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&vc=Car
BMW 116 Baureihe 1 Lim. 5-trg. 116i,Unfallfrei • EZ 04/2014 • 158.500 km • 100 kW (136 PS) • Benzin,8.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404342545&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8800%3A8849&ref=srp&refId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&s=Car&sb=rel&searchId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&vc=Car
BMW 328i 245PS Touring NR 43963,Unfallfrei • EZ 10/2014 • 176.000 km • 180 kW (245 PS) • Benzin,8.800 €,https://suchen.mobile.de/fahrzeuge/details.html?id=404342545&action=eyeCatcher&dam=false&fr=2010%3A&isSearchRequest=true&ml=150000%3A300000&p=8800%3A8849&ref=srp&refId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&s=Car&sb=rel&searchId=77d46bdf-e6eb-30b3-9b5a-9603daba1f4a&vc=Car
